"COD_DANE12","X","Y","ORDEN_DE_S","EMAIL","WEB","Fecha","COLEGIO_SE","P_Puntaje_2021","EVALUADOS","P_Lectura","P_Matemati","P_Sociales","P_Ciencias","P_Ingles","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Ciencias_N","Ciencias_1","Ciencias_2","Ciencias_3","Ingles_A","Ingles_A1","Ingles_A2","Ingles_B1","Ingles_B","Lectura_1","Lectura_2","Lectura_3","Lectura_4","Matematica","Matemati_1","Matemati_2","Matemati_3","SocialC_1","SocialC_2","SocialC_3","SocialC_4","PCiencias_","PCiencias1","PCiencia_1","PCiencia_2","PIngles_A1","PIngles_A2","PIngles_B1","PIngles_A","PIngles_B","PLectura_1","PLectura_2","PLectura_3","PLectura_4","PMatematic","PMatemat_1","PMatemat_2","PMatemat_3","PSocialC_1","PSocialC_2","PSocialC_3","PSocialC_4","Categoria","Thombre","Tmujer","ESTRATO","Thombre_aprob","Tmujer_aprob","Thombre_des","Tmujer_des","DENSITY","P_Puntaje_2019","P_Puntaje_2020","P_Puntaje_2022"
311001043833,-74.1527608802068,4.60533845584732,"A","icloretob@gmail.com","","2021/12/31","INSTITUTO COMERCIAL LORETO SEDE B",250,34,53,51,46,49,53,1,1,5,8,13,4,6,21,7,0,9,15,6,4,0,3,10,17,4,1,20,13,0,11,17,6,0,0.176470588,0.617647059,0.205882353,0,0.441176471,0.176470588,0.117647059,0.264705882,0,0.088235294,0.294117647,0.5,0.117647059,0.029411765,0.588235294,0.382352941,0,0.323529412,0.5,0.176470588,0,2,1.47,1.06,3,89.77,90.93,0.77,0.34,342.204666539,256.1538462,257.6923077,269.6153846
311001043850,-74.0989998797086,4.57835333395947,"A","externadodelsur82@hotmail.com","www.externadodelsur.webode.com.co","2021/12/31","EXTERNADO DEL SUR PSICOPEDAGOGICO",241.1538462,16,52,49,43,49,48,1,1,5,18,13,4,3,10,3,0,6,9,1,0,0,0,7,9,0,2,5,9,0,7,8,1,0,0.1875,0.625,0.1875,0,0.5625,0.0625,0,0.375,0,0,0.4375,0.5625,0,0.125,0.3125,0.5625,0,0.4375,0.5,0.0625,0,3,1.55,1.21,3,86.88,91.34,1.16,0.9,235.877289564,248.0769231,256.1538462,263.8461538
311001043876,-74.1119430003583,4.54253838538525,"A","marcachac1014@yahoo.es; lualgamen@yahoo.com; colegioliceomayordepalermo@gmail.com","","2021/12/31","LICEO MAYOR DE PALERMO",239.2307692,17,50,49,45,47,49,1,1,5,18,13,4,2,14,1,0,8,6,3,0,0,1,9,6,1,0,12,5,0,6,8,3,0,0.117647059,0.823529412,0.058823529,0,0.352941176,0.176470588,0,0.470588235,0,0.058823529,0.529411765,0.352941176,0.058823529,0,0.705882353,0.294117647,0,0.352941176,0.470588235,0.176470588,0,3,1.55,1.21,1,84.68,87.91,1.28,0.76,374.543896683,240.3846154,240.7692308,256.9230769
311001044210,-74.1151246597198,4.71811640534582,"A","gmakarenko85@yahoo.es  --  garzonpatricia2087@yahoo.es","","2021/12/31","GIMNASIO MAKARENKO",285.3846154,24,60,61,52,53,64,1,1,5,10,13,4,2,13,8,1,1,4,10,7,2,1,1,17,5,0,4,18,2,3,15,4,2,0.083333333,0.541666667,0.333333333,0.041666667,0.166666667,0.416666667,0.291666667,0.041666667,0.083333333,0.041666667,0.041666667,0.708333333,0.208333333,0,0.166666667,0.75,0.083333333,0.125,0.625,0.166666667,0.083333333,2,1.38,1.03,3,90.84,93.54,0.58,0.72,181.829807579,288.0769231,282.6923077,293.8461538
311001044236,-74.1579547002277,4.59235787986797,"A","secretaria@tapsandes.edu.co","www.tapsandes.edu.co","2021/12/31","COLEGIO TALLER PSICOPEDAGOGICO DE LOS ANDES",290,86,61,59,55,56,61,1,1,5,19,15,5,4,41,37,4,11,19,32,20,4,1,7,52,26,0,10,67,9,7,37,38,4,0.046511628,0.476744186,0.430232558,0.046511628,0.220930233,0.372093023,0.23255814,0.127906977,0.046511628,0.011627907,0.081395349,0.604651163,0.302325581,0,0.11627907,0.779069767,0.104651163,0.081395349,0.430232558,0.441860465,0.046511628,2,1.67,1.14,3,86.09,89.85,1.84,1.42,198.364685823,283.8461538,273.4615385,304.6153846
311001044317,-74.0955684096463,4.69145735322965,"A","gimnasioellago@gmail.com","www.gimnasioellago25.com  --  www.gimnasioellago.edu.co","2021/12/31","GIMNASIO EL LAGO",313.0769231,123,65,64,61,60,64,1,1,5,10,13,4,1,33,81,9,5,25,48,41,5,0,5,62,57,0,5,87,31,2,28,79,14,0.008130081,0.268292683,0.658536585,0.073170732,0.203252033,0.390243902,0.333333333,0.040650407,0.040650407,0,0.040650407,0.504065041,0.463414634,0,0.040650407,0.707317073,0.25203252,0.016260163,0.227642276,0.642276423,0.113821138,1,1.38,1.03,3,86.17,87.71,1.45,1.31,268.675374031,318.0769231,308.4615385,316.1538462
311001044473,-74.1081736002558,4.68351222055724,"A","gimnasiosantamariadelalcazar@yahoo.com  --  asistente.administrativo@gsma.edu.co","www.gimnasiosantamariadelalcazar.edu.co  --  www.gsma.edu.co","2021/12/31","GIMNASIO SANTA MARIA DEL ALCAZAR",321.1538462,66,67,64,62,62,70,1,1,5,10,15,4,1,10,48,8,0,8,16,36,7,0,2,23,42,0,6,47,14,0,15,41,11,0.014925373,0.149253731,0.71641791,0.119402985,0.119402985,0.23880597,0.537313433,0,0.104477612,0,0.029850746,0.343283582,0.626865672,0,0.089552239,0.701492537,0.208955224,0,0.223880597,0.611940299,0.164179104,1,1.38,1.03,3,85.69,90.75,1.54,0.83,211.322992578,328.4615385,319.2307692,318.0769231
311001044783,-74.0287902798954,4.76680627024721,"A","lptibabita@hotmail.com","www.liceopsicopedagogicotibabita.com  --  www.lptibabita.com","2021/12/31","LICEO PSICOPEDAGOGICO TIBABITA",268.0769231,35,56,53,52,53,55,1,1,5,1,13,4,4,16,14,1,6,14,12,3,0,0,10,19,6,2,11,21,1,4,17,14,0,0.114285714,0.457142857,0.4,0.028571429,0.4,0.342857143,0.085714286,0.171428571,0,0,0.285714286,0.542857143,0.171428571,0.057142857,0.314285714,0.6,0.028571429,0.114285714,0.485714286,0.4,0,3,0.58,0.45,3,83.7,86.9,0.4,0.31,270.694567329,268.0769231,265,250.7692308
311001044902,-74.1144013497277,4.5142622684298,"A","coljuanrulfo@yahoo.com - INFO@COLEGIOJUANRULFO.COM","www.colegiojuanrulfo.com","2021/12/31","COLEGIO JUAN RULFO",275,15,58,57,54,51,55,1,1,5,5,1,4,2,7,6,0,4,4,4,3,0,0,3,7,5,0,4,9,2,2,5,7,1,0.133333333,0.466666667,0.4,0,0.266666667,0.266666667,0.2,0.266666667,0,0,0.2,0.466666667,0.333333333,0,0.266666667,0.6,0.133333333,0.133333333,0.333333333,0.466666667,0.066666667,3,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,253.4615385,267.3076923,264.2307692
311001045011,-74.1921589296297,4.62632149403918,"A","colegiomixtoltda@hotmail.com","www.colegiomixtociudadanosdelfuturoltda.edu.co","2021/12/31","COLEGIO MIXTO CIUDADANOS DEL FUTURO SAS",276.1538462,161,57,56,54,54,55,1,1,5,7,15,4,10,78,70,3,36,63,41,19,3,3,29,102,28,5,41,105,11,18,76,63,6,0.061728395,0.481481481,0.432098765,0.018518519,0.388888889,0.25308642,0.117283951,0.222222222,0.018518519,0.018518519,0.179012346,0.62962963,0.172839506,0.030864198,0.25308642,0.648148148,0.067901235,0.111111111,0.469135802,0.388888889,0.037037037,2,1.34,1.06,2,90.04,91.9,1.72,1.39,415.818720334,272.6923077,278.8461538,280.3846154
311001045437,-74.080752400444,4.57126377863948,"A","ILUMINAMOR@YAHOO.ES - AVANFATIMA@HOTMAIL.COM","www.fundacionintegralavancemos.org","2021/12/31","COLEGIO INTEGRAL AVANCEMOS",262.6923077,21,56,54,51,50,50,1,1,5,4,13,4,5,14,6,0,9,9,6,0,0,0,7,15,2,0,7,16,1,3,12,8,0,0.208333333,0.583333333,0.25,0,0.375,0.25,0,0.375,0,0,0.291666667,0.625,0.083333333,0,0.291666667,0.666666667,0.041666667,0.125,0.5,0.333333333,0,3,1.34,0.86,2,93.65,94.87,0.46,0.26,238.093314977,269.6153846,254.6153846,266.5384615
311001045542,-74.14355312968,4.55959368376983,"A","psiconotas2010@hotmail.com","www.psicoacacia.edu.co","2021/12/31","COLEGIO PSICOPEDAGOGICO LA ACACIA LTDA",278.4615385,42,58,56,54,54,58,1,1,5,19,15,4,1,23,16,2,6,11,16,9,0,0,9,23,10,0,12,28,2,4,19,17,2,0.023809524,0.547619048,0.380952381,0.047619048,0.261904762,0.380952381,0.214285714,0.142857143,0,0,0.214285714,0.547619048,0.238095238,0,0.285714286,0.666666667,0.047619048,0.095238095,0.452380952,0.404761905,0.047619048,2,1.67,1.14,2,88.91,90.92,0.5,0.35,426.716438139,271.9230769,265.7692308,265.3846154
311001045623,-74.1135431002036,4.51130269113345,"A","colsajupa@hotmail.com","www.colegiosanjuandelospastos.edu.co","2021/12/31","COLEGIO SAN JUAN DE LOS PASTOS",273.0769231,33,57,55,53,53,56,1,1,5,5,11,4,1,20,12,0,8,10,8,6,1,0,8,20,5,0,10,22,1,4,16,11,2,0.03030303,0.606060606,0.363636364,0,0.303030303,0.242424242,0.181818182,0.242424242,0.03030303,0,0.242424242,0.606060606,0.151515152,0,0.303030303,0.666666667,0.03030303,0.121212121,0.484848485,0.333333333,0.060606061,2,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,282.3076923,276.9230769,275.7692308
311001046077,-74.1279968700559,4.57584473944223,"A","colegiocairt@gmail.com -- colegiocairt@hotmail.com  --  secretaria@caminoalacima.edu.co","www.colegioronditasdeltunal.edu.co  --  www.caminoalacima.edu.co","2021/12/31","COLEGIO INTERNACIONAL CAMINO A LA CIMA",326.9230769,21,66,67,62,63,76,1,1,5,6,13,4,0,1,18,2,0,0,3,12,6,0,0,8,13,0,0,13,8,0,4,14,3,0,0.047619048,0.857142857,0.095238095,0,0.142857143,0.571428571,0,0.285714286,0,0,0.380952381,0.619047619,0,0,0.619047619,0.380952381,0,0.19047619,0.666666667,0.142857143,1,1.39,1.33,3,86.13,88.07,1.35,1.34,219.024920058,324.2307692,323.8461538,341.9230769
311001046239,-74.1802949003335,4.60356201387364,"A","miguelasturias@hotmail.com - mligia298@hotmail.com","http://miguelangelasturias.edu.gt  --  www.COLEGIOMIGUELANGELASTURIAS.EDU.CO","2021/12/31","COLEGIO MIGUEL ANGEL ASTURIAS",253.4615385,38,54,50,49,50,50,1,1,5,7,15,4,7,24,8,0,17,14,10,0,0,1,13,22,4,4,16,19,1,7,24,7,1,0.175,0.6,0.2,0,0.35,0.25,0,0.425,0,0.025,0.325,0.55,0.1,0.1,0.4,0.475,0.025,0.175,0.6,0.175,0.025,2,1.34,1.06,2,87.89,89.97,0.63,0.58,309.569740428,280.7692308,258.8461538,279.2307692
311001046263,-74.1534539996188,4.57577663404661,"A","liceo_contadora@hotmail.com","www.liceocontadora.edu.co","2021/12/31","LICEO CONTADORA",293.0769231,64,60,61,56,57,60,1,1,5,19,15,5,3,23,36,2,6,21,21,14,2,1,9,35,19,0,8,47,9,8,20,34,2,0.046875,0.359375,0.5625,0.03125,0.328125,0.328125,0.21875,0.09375,0.03125,0.015625,0.140625,0.546875,0.296875,0,0.125,0.734375,0.140625,0.125,0.3125,0.53125,0.03125,2,1.67,1.14,2,86.09,89.85,1.84,1.42,198.364685823,281.9230769,284.6153846,288.8461538
311001046328,-74.1132070395575,4.71917250414428,"A","info@liceosanbasilio.edu.co","www.liceosanbasilio.edu.co","2021/12/31","LICEO SAN BASILIO MAGNO",281.9230769,43,59,57,54,54,61,1,1,5,10,11,5,1,31,20,1,4,14,23,12,1,0,8,36,10,0,9,43,3,4,32,14,4,0.018518519,0.574074074,0.37037037,0.018518519,0.259259259,0.425925926,0.222222222,0.074074074,0.018518519,0,0.148148148,0.666666667,0.185185185,0,0.166666667,0.796296296,0.055555556,0.074074074,0.592592593,0.259259259,0.074074074,2,1.38,1.03,3,90.84,93.54,0.58,0.72,181.829807579,290,291.9230769,291.9230769
311001046352,-74.1192579601573,4.62785575670587,"A","direccionsaur@gmail.com","www.colegiofundacionsaur.com.co","2021/12/31","FUNDACION SABIDURIA UNIVERSAL REGINISTA SAUR",285.3846154,13,59,58,56,55,58,1,1,5,16,11,4,1,3,10,0,2,4,5,1,1,0,3,6,4,0,3,11,0,3,2,9,0,0.071428571,0.214285714,0.714285714,0,0.285714286,0.357142857,0.071428571,0.142857143,0.071428571,0,0.214285714,0.428571429,0.285714286,0,0.214285714,0.785714286,0,0.214285714,0.142857143,0.642857143,0,2,1.74,1.21,3,83.87,86.73,2.25,2.06,233.05811403,253.4615385,256.5384615,280.3846154
311001046409,-74.1612644395858,4.63775399257047,"A","liceomodernoleonbaez@hotmail.com","www.liceomodernoleonbaez.edu.co","2021/12/31","LICEO MODERNO LEON BAEZ",272.6923077,36,57,55,52,54,55,1,1,5,8,13,4,2,20,12,2,6,19,6,4,1,0,11,18,7,1,12,18,5,4,19,10,3,0.055555556,0.555555556,0.333333333,0.055555556,0.527777778,0.166666667,0.111111111,0.166666667,0.027777778,0,0.305555556,0.5,0.194444444,0.027777778,0.333333333,0.5,0.138888889,0.111111111,0.527777778,0.277777778,0.083333333,3,1.47,1.06,2,85.22,88.65,0.77,0.71,548.796445738,260.3846154,272.3076923,280.7692308
311001046689,-74.1126374402937,4.508220227088,"A","maxplanck_1enbogota@hotmail.com - SANDRA_MILE12@HOTMAIL.COM  --  lmpbogota@gmail.com","","2021/12/31","LICEO MAX PLANCK",273.0769231,19,58,52,54,53,59,1,1,5,5,13,4,1,12,6,0,2,3,12,2,0,0,4,11,4,1,6,12,0,1,10,8,0,0.052631579,0.631578947,0.315789474,0,0.157894737,0.631578947,0.105263158,0.105263158,0,0,0.210526316,0.578947368,0.210526316,0.052631579,0.315789474,0.631578947,0,0.052631579,0.526315789,0.421052632,0,2,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,282.3076923,263.8461538,283.4615385
311001046743,-74.028163309726,4.76286625803888,"A","col_sanfrancisco@hotmail.com -- gloria__c@hotmail.com  --  casfa@casfa.edu.co","www.casfa.edu.co","2021/12/31","COLEGIO ANEXO SAN FRANCISCO DE ASIS",303.0769231,15,63,65,56,58,62,1,3,5,1,13,4,0,6,8,1,1,4,4,6,0,0,3,3,9,0,0,11,4,2,3,10,0,0,0.4,0.533333333,0.066666667,0.266666667,0.266666667,0.4,0.066666667,0,0,0.2,0.2,0.6,0,0,0.733333333,0.266666667,0.133333333,0.2,0.666666667,0,1,0.58,0.45,3,83.7,86.9,0.4,0.31,270.694567329,314.2307692,288.8461538,304.2307692
311001046760,-74.1461941299029,4.56657999561037,"A","gimnasiomodernosantamargarita@hotmail.com","www.gimnasiomodernosantamargarita.com","2021/12/31","GIMNASIO MODERNO SANTA MARGARITA",305,40,62,62,60,59,64,1,1,5,19,13,4,0,15,21,4,0,9,20,8,3,0,2,24,14,0,4,30,6,0,15,20,5,0,0.375,0.525,0.1,0.225,0.5,0.2,0,0.075,0,0.05,0.6,0.35,0,0.1,0.75,0.15,0,0.375,0.5,0.125,1,1.67,1.14,2,88.91,90.92,0.5,0.35,426.716438139,298.4615385,310,321.5384615
311001046824,-74.1385963202653,4.5545564079556,"A","colegiopopularbolivariano@hotmail.com","www.colegiopopularbolivariano.webs.com  --  www.colegiopopularbolivariano.edu.co","2021/12/31","COLEGIO POPULAR BOLIVARIANO",251.5384615,25,53,51,48,49,51,1,1,5,19,13,4,3,17,5,1,11,8,4,2,0,3,5,15,3,3,9,14,0,8,10,7,0,0.115384615,0.653846154,0.192307692,0.038461538,0.307692308,0.153846154,0.076923077,0.423076923,0,0.115384615,0.192307692,0.576923077,0.115384615,0.115384615,0.346153846,0.538461538,0,0.307692308,0.384615385,0.269230769,0,4,1.67,1.14,2,85.75,88.76,2.31,1.45,277.409159592,236.5384615,248.4615385,285
311001047502,-74.0815386401166,4.75464401318292,"A","manuelsocorro@etb.net.co -- rectoria@gimnasiomanueldelsocorrorodriguez.edu.co - secretaria@gimnasiomanueldelsocorrorodriguez.edu.co","www.gimnasiomanueldelsocorrorodriguez.edu.co","2021/12/31","GIMNASIO MIXTO MANUEL DEL SOCORRO RODRIGUEZ",305,32,62,61,60,60,64,1,1,5,11,13,4,0,6,24,2,0,8,12,12,0,0,0,21,11,1,1,28,2,0,5,26,1,0,0.1875,0.75,0.0625,0.25,0.375,0.375,0,0,0,0,0.65625,0.34375,0.03125,0.03125,0.875,0.0625,0,0.15625,0.8125,0.03125,1,1.92,1.39,3,88.88,91.38,1.68,0.95,206.323735184,320.3846154,305.3846154,316.1538462
311001047871,-74.0727481498527,4.6248388446193,"A","colegiocasa@gmail.com","www.colegiocasaacademicacultural.edu.co","2021/12/31","COLEGIO CASA ACADEMICA CULTURAL",257.3076923,24,55,49,51,49,57,1,1,5,13,13,4,6,10,8,0,6,5,6,7,0,2,4,14,4,5,7,11,1,5,11,7,1,0.25,0.416666667,0.333333333,0,0.208333333,0.25,0.291666667,0.25,0,0.083333333,0.166666667,0.583333333,0.166666667,0.208333333,0.291666667,0.458333333,0.041666667,0.208333333,0.458333333,0.291666667,0.041666667,3,0.52,0.47,4,0,0,0,0,115.892692369,242.3076923,263.8461538,257.6923077
311001047880,-74.1643743199629,4.62525751381785,"A","rectoria_uefm@yahoo.es","http://colegioelfuturo.edu.co","2021/12/31","UNIDAD EDUCATIVA EL FUTURO DEL MAÑANA",244.6153846,21,51,51,45,48,51,1,1,5,8,15,4,5,12,4,0,9,6,3,3,0,0,12,7,2,2,8,11,0,7,10,4,0,0.238095238,0.571428571,0.19047619,0,0.285714286,0.142857143,0.142857143,0.428571429,0,0,0.571428571,0.333333333,0.095238095,0.095238095,0.380952381,0.523809524,0,0.333333333,0.476190476,0.19047619,0,3,1.47,1.06,2,84.43,87.61,1.2,0.59,375.433248453,265.7692308,250,269.2307692
311001047952,-74.1135085500995,4.74361330436945,"A","colegioeduardoc@yahoo.es","","2021/12/31","COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON",245,15,55,46,49,46,49,1,1,5,11,13,4,7,5,3,0,8,4,2,0,1,1,4,8,2,4,5,6,0,3,6,6,0,0.466666667,0.333333333,0.2,0,0.266666667,0.133333333,0,0.533333333,0.066666667,0.066666667,0.266666667,0.533333333,0.133333333,0.266666667,0.333333333,0.4,0,0.2,0.4,0.4,0,3,1.92,1.39,2,88.41,91.53,1.65,1.17,306.418065453,250.7692308,242.3076923,254.6153846
311001048002,-74.0228772902176,4.74832338591827,"A","gimnasiomarroquincampestre@hotmail.com - MARISOLRIOS@GMC.EDU.CO","www.gmc.edu.co","2021/12/31","GIMNASIO MARROQUIN CAMPESTRE",275,77,59,54,53,53,58,1,1,5,1,13,4,6,43,27,1,11,25,27,13,1,0,14,47,16,3,20,51,3,11,35,26,5,0.077922078,0.558441558,0.350649351,0.012987013,0.324675325,0.350649351,0.168831169,0.142857143,0.012987013,0,0.181818182,0.61038961,0.207792208,0.038961039,0.25974026,0.662337662,0.038961039,0.142857143,0.454545455,0.337662338,0.064935065,2,0.58,0.45,2,76.38,78.88,0,0,49.3969468097,286.5384615,281.9230769,275.3846154
311001050023,-74.1143983403716,4.74567428132783,"A","celestinfreinet5@hotmail.com  --  celestifreinet5@hotmail.com","www.celestinfreinet.edu.co","2021/12/31","COLEGIO DE EDUCACION TECNICA Y ACADEMICA CELESTIN FREINET",291.9230769,374,60,59,59,56,57,1,1,5,11,15,5,19,157,188,19,73,123,111,61,11,4,46,218,115,4,65,272,42,27,100,199,54,0.049608355,0.409921671,0.490861619,0.049608355,0.321148825,0.289817232,0.15926893,0.190600522,0.028720627,0.010443864,0.120104439,0.569190601,0.300261097,0.010443864,0.169712794,0.710182768,0.109660574,0.070496084,0.261096606,0.519582245,0.140992167,2,1.92,1.39,7,88.41,91.53,1.65,1.17,306.418065453,278.8461538,285,298.0769231
311001050252,-74.138548919761,4.64307234030303,"A","liceomayorandino@hotmail.com --info@liceomayorandino.com --profetomas86@hotmail.com","www.liceomayorandino.com","2021/12/31","LICEO MAYOR ANDINO",304.6153846,74,63,60,60,59,66,1,1,5,8,13,4,0,23,45,6,0,16,22,31,5,0,4,37,33,0,8,59,7,4,16,46,8,0,0.310810811,0.608108108,0.081081081,0.216216216,0.297297297,0.418918919,0,0.067567568,0,0.054054054,0.5,0.445945946,0,0.108108108,0.797297297,0.094594595,0.054054054,0.216216216,0.621621622,0.108108108,1,1.47,1.06,3,83.76,86.76,1.54,1.09,249.0557781,292.3076923,297.3076923,305.3846154
311001050317,-74.1017252398215,4.73213873468698,"A","rectoria@centroandesaures.edu.co  --  secretaria@centroandesaures.edu.co","","2021/12/31","CENTRO EDUCATIVO LOS ANDES",273.8461538,96,58,55,52,53,58,1,1,5,11,13,4,3,60,32,1,10,41,28,15,2,0,19,62,15,0,32,62,2,11,52,30,3,0.03125,0.625,0.333333333,0.010416667,0.427083333,0.291666667,0.15625,0.104166667,0.020833333,0,0.197916667,0.645833333,0.15625,0,0.333333333,0.645833333,0.020833333,0.114583333,0.541666667,0.3125,0.03125,2,1.92,1.39,2,89.36,91.61,2.38,1.86,425.30735871,266.1538462,270.3846154,279.6153846
311001051097,-74.1303708002465,4.70051228689729,"A","artedelsaber@hotmail.com  --  academiaartedelsaber@gmail.com","www.artedelsaber.jimdo.com","2021/12/31","COLEGIO PSICOPEDAGOGICO EL ARTE DEL SABER",269.2307692,24,57,54,52,52,55,1,1,5,10,13,4,1,15,7,1,5,12,3,3,1,0,6,14,4,0,6,17,1,3,12,8,1,0.041666667,0.625,0.291666667,0.041666667,0.5,0.125,0.125,0.208333333,0.041666667,0,0.25,0.583333333,0.166666667,0,0.25,0.708333333,0.041666667,0.125,0.5,0.333333333,0.041666667,2,1.38,1.03,2,92.34,94.37,1.38,0.86,222.634971795,260.7692308,275.3846154,275.3846154
311001051259,-74.0874854199238,4.73134987295547,"A","liceosanisidronorte@yahoo.com  --  liceosanisidronorte@gmail.com","www.liceosanisidronorte.edu.co","2021/12/31","LICEO SAN ISIDRO",291.1538462,23,62,60,54,56,61,1,1,5,11,13,4,1,10,11,1,2,9,7,3,2,0,3,15,5,0,2,19,2,3,10,8,2,0.043478261,0.434782609,0.47826087,0.043478261,0.391304348,0.304347826,0.130434783,0.086956522,0.086956522,0,0.130434783,0.652173913,0.217391304,0,0.086956522,0.826086957,0.086956522,0.130434783,0.434782609,0.347826087,0.086956522,2,1.92,1.39,3,89.36,91.61,2.38,1.86,425.30735871,269.2307692,284.6153846,297.3076923
311001051275,-74.0571371397087,4.75154878271281,"A","gc_escalemos@yahoo.es -- gimnasiocescalemos@hotmail.com","www.gcescalemos.com","2021/12/31","GIMNASIO CAMPESTRE ESCALEMOS",293.8461538,13,61,60,57,55,65,1,1,5,11,15,4,1,8,3,1,0,1,8,3,1,0,2,7,4,0,2,9,2,1,6,5,1,0.076923077,0.615384615,0.230769231,0.076923077,0.076923077,0.615384615,0.230769231,0,0.076923077,0,0.153846154,0.538461538,0.307692308,0,0.153846154,0.692307692,0.153846154,0.076923077,0.461538462,0.384615385,0.076923077,2,1.92,1.39,3,85.16,85.75,2.36,1.58,175.654664276,278.4615385,288.4615385,297.3076923
311001051291,-74.0544291898443,4.7155312008641,"A","institutosanmiguelbogota@hotmail.com  --  andreamendieta59@hotmail.com","","2021/12/31","NUEVO INSTITUTO SAN MIGUEL",232.6923077,19,48,47,45,47,44,1,1,5,11,16,4,3,11,3,0,10,5,2,0,0,1,9,7,0,1,9,7,0,4,7,5,0,0.176470588,0.647058824,0.176470588,0,0.294117647,0.117647059,0,0.588235294,0,0.058823529,0.529411765,0.411764706,0,0.058823529,0.529411765,0.411764706,0,0.235294118,0.411764706,0.294117647,0,4,1.92,1.39,3,81.15,87.61,1.33,0.77,205.381426639,232.6923077,267.6923077,231.5384615
311001051631,-74.0838261002746,4.62665286829537,"A","rectoria@colegiovirtualsigloxxi.edu.co  --  secretariaacademica@colegiovirtualsigloxxi.edu.co","www.ave.edu.co  --  www.colegiovirtualsigloxxi.edu.co","2021/12/31","COLEGIO VIRTUAL SIGLO XXI",293.3213515,107,62,57,57,56,66,1,2,5,13,13,4,7,36,45,3,3,15,24,37,13,0,10,43,38,1,24,60,7,7,28,53,3,0.076923077,0.395604396,0.494505495,0.032967033,0.164835165,0.263736264,0.406593407,0.032967033,0.142857143,0,0.10989011,0.472527473,0.417582418,0.010989011,0.263736264,0.659340659,0.076923077,0.076923077,0.307692308,0.582417582,0.032967033,1,0.52,0.47,4,87.96,92.26,1.34,1.01,155.780813293,295.1379918,297.6923077,292.597589
311001051798,-74.11087102995,4.55721758174086,"A","colegioipsi@gmail.com","www.colegioipsi.blogspot.com  --  www.colegioipsi.edupage.org","2021/12/31","INSTITUTO PSICOPEDAGOGICO INTEGRAL",288.8461538,60,60,60,55,56,58,1,1,5,18,13,4,1,29,29,2,5,29,17,9,0,0,7,38,16,0,8,48,5,5,24,29,2,0.016393443,0.475409836,0.475409836,0.032786885,0.475409836,0.278688525,0.147540984,0.081967213,0,0,0.114754098,0.62295082,0.262295082,0,0.131147541,0.786885246,0.081967213,0.081967213,0.393442623,0.475409836,0.032786885,2,1.55,1.21,2,91.25,93.89,0.77,0.98,265.825454295,295.7692308,288.8461538,290
311001052018,-74.0903915596995,4.69895391772327,"A","rectoriasiglo21@colegiosminutodedios.edu.co  --  secresiglo21@colegiosminutodedios.edu.co","www.colegiosminutodedios.edu.co/siglo21","2021/12/31","COLEGIO EL MINUTO DE DIOS SIGLO XXI",326.1538462,39,65,65,64,64,74,1,1,5,10,5,4,0,2,31,6,0,1,7,22,9,0,0,20,19,0,0,27,12,0,7,24,8,0,0.051282051,0.794871795,0.153846154,0.025641026,0.179487179,0.564102564,0,0.230769231,0,0,0.512820513,0.487179487,0,0,0.692307692,0.307692308,0,0.179487179,0.615384615,0.205128205,1,1.38,1.03,7,82.38,87.15,1.55,1.06,395.72206025,321.9230769,329.2307692,326.1538462
311001065012,-74.1157279601798,4.50678405375956,"A","susanawes@hotmail.com","","2021/12/31","INSTITUTO SUSANA WESLEY",263.0769231,26,54,55,50,52,51,1,1,5,5,3,4,1,17,8,0,10,8,7,1,0,0,9,15,2,0,10,16,0,5,12,9,0,0.038461538,0.653846154,0.307692308,0,0.307692308,0.269230769,0.038461538,0.384615385,0,0,0.346153846,0.576923077,0.076923077,0,0.384615385,0.615384615,0,0.192307692,0.461538462,0.346153846,0,2,1.44,1.11,1,86.81,89.78,1.24,1.03,176.042047774,254.2307692,283.4615385,264.6153846
311001065039,-74.1808477702718,4.6010945092562,"A","int_coljap@hotmail.com","","2021/12/31","COLEGIO COLOMBO JAPONES",236.1538462,3,52,42,44,49,53,1,1,5,7,15,5,0,11,0,0,0,11,0,0,0,0,0,11,0,0,11,0,0,4,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.363636364,0.636363636,0,0,5,1.34,1.06,2,87.89,89.97,0.63,0.58,309.569740428,280.3846154,214.2307692,278.8461538
311001065098,-74.1865850000727,4.61094488215707,"A","colegiojoseortegaygasset@hotmail.com","","2021/12/31","COLEGIO JOSE ORTEGA Y GASSET",289.6153846,23,61,58,56,55,63,1,1,5,7,15,4,1,9,12,1,0,3,14,6,0,0,1,17,5,1,1,20,1,0,12,10,1,0.043478261,0.391304348,0.52173913,0.043478261,0.130434783,0.608695652,0.260869565,0,0,0,0.043478261,0.739130435,0.217391304,0.043478261,0.043478261,0.869565217,0.043478261,0,0.52173913,0.434782609,0.043478261,1,1.34,1.06,2,87.89,89.97,0.63,0.58,309.569740428,295.7692308,309.2307692,309.6153846
