X,Y,WEB,NOMBRE_EST,NOMBRE_SED,ORDEN_DE_S,EMAIL,SECTOR,NATU_JUR,CALENDARIO,GENERO,COD_LOCA,CLASE_TIPO,Fecha,EVALUADOS,P_Puntaje_,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria,COLEGIO_SE,DANE12_SED
-8248813.6749,528069.984900001,www.gimnasiopsicopedagogicosuba.edu.co,GIMNASIO PSICOPEDAGOGICO SUBA,GIMNASIO PSICOPEDAGOGICO SUBA,A,secretariagps@hotmail.com -- gimpsuba@live.com,1,13,1,5,11,4,2022/12/31,41,295.00000000000,63,60,55,56,65,0,18,58,0,1,9,18,14,2,0,3,24,16,0,4,36,3,7,10,24,1,0.00000000000,41.86046512000,58.13953488000,0.00000000000,2.32558139500,20.93023256000,41.86046512000,32.55813953000,4.65116279100,0.00000000000,6.97674418600,55.81395349000,37.20930233000,0.00000000000,9.30232558100,83.72093023000,6.97674418600,16.27906977000,23.25581395000,55.81395349000,2.32558139500,2,311001095469,311001095469
-8250093.9325,529415.7399,www.liceoempresarialdelcampo.edu.co,LICEO EMPRESARIAL DEL CAMPO,LICEO EMPRESARIAL DEL CAMPO,A,liceodelcampo2@gmail.com  --  liceodelcampo2@hotmail.com,1,15,1,5,11,4,2022/12/31,10,281.92307690000,57,58,53,57,58,0,5,50,0,2,2,4,2,0,0,1,7,2,0,2,6,2,0,6,3,1,0.00000000000,50.00000000000,50.00000000000,0.00000000000,20.00000000000,20.00000000000,40.00000000000,20.00000000000,0.00000000000,0.00000000000,10.00000000000,70.00000000000,20.00000000000,0.00000000000,20.00000000000,60.00000000000,20.00000000000,0.00000000000,60.00000000000,30.00000000000,10.00000000000,2,311001096074,311001096074
-8242439.1479,534696.504700001,www.colegiomountvernon.com  --  www.colegiomountvernon.edu.co,COLEGIO MOUNT VERNON,COLEGIO MOUNT VERNON,A,administrativo@colegiomountvernon.edu.co,1,15,1,5,11,4,2022/12/31,10,308.84615380000,62,63,61,58,71,0,4,60,0,1,0,2,6,1,0,1,4,5,0,1,6,3,0,2,7,1,0.00000000000,40.00000000000,60.00000000000,0.00000000000,10.00000000000,0.00000000000,20.00000000000,60.00000000000,10.00000000000,0.00000000000,10.00000000000,40.00000000000,50.00000000000,0.00000000000,10.00000000000,60.00000000000,30.00000000000,0.00000000000,20.00000000000,70.00000000000,10.00000000000,1,311001096783,311001096783
-8250282.9653,529247.456599999,www.liceoarkadia.edu.co,LICEO ARKADIA COLOMBIA,LICEO ARKADIA COLOMBIA,A,liceoarkadia@yahoo.es,1,15,1,5,11,5,2022/12/31,33,280.76923080000,58,58,53,55,58,3,30,31,3,9,17,19,5,2,0,9,32,11,0,9,41,2,3,27,22,0,5.76923076900,57.69230769000,30.76923077000,5.76923076900,17.30769231000,32.69230769000,36.53846154000,9.61538461500,3.84615384600,0.00000000000,17.30769231000,61.53846154000,21.15384615000,0.00000000000,17.30769231000,78.84615385000,3.84615384600,5.76923076900,51.92307692000,42.30769231000,0.00000000000,2,311001097500,311001097500
-8250285.1905,528477.786699999,,GIMNASIO BOSQUES DEL NOGAL,GIMNASIO BOSQUES DEL NOGAL,A,gimnasiobosquesdelnogal@gmail.com  --  g.m.n_13@hotmail.com,1,13,1,5,11,4,2022/12/31,9,272.69230770000,57,55,51,54,58,0,7,30,0,2,2,3,2,0,0,1,9,0,0,4,6,0,1,7,2,0,0.00000000000,70.00000000000,30.00000000000,0.00000000000,20.00000000000,20.00000000000,30.00000000000,20.00000000000,0.00000000000,0.00000000000,10.00000000000,90.00000000000,0.00000000000,0.00000000000,40.00000000000,60.00000000000,0.00000000000,10.00000000000,70.00000000000,20.00000000000,0.00000000000,3,311001098026,311001098026
-8245882.1919,523824.1516,www.gimnasiokaipore.com  --  www.gimnasiokaipore.edu.co,GIMNASIO KAIPORE CENTRO DE DESARROLLO TEMPRANO,GIMNASIO KAIPORE CENTRO DE DESARROLLO TEMPRANO,A,gimnasiokaipore@hotmail.com,1,13,1,5,11,4,2022/12/31,13,283.46153850000,61,55,54,53,68,0,12,40,0,2,2,5,8,5,0,3,9,8,0,8,12,0,3,8,9,0,0.00000000000,60.00000000000,40.00000000000,0.00000000000,10.00000000000,10.00000000000,25.00000000000,40.00000000000,25.00000000000,0.00000000000,15.00000000000,45.00000000000,40.00000000000,0.00000000000,40.00000000000,60.00000000000,0.00000000000,15.00000000000,40.00000000000,45.00000000000,0.00000000000,2,311001100233,311001100233
-8242537.807,535077.7623,www.academica.cbr.edu.co  --  www.richmondschool.edu.co,COLEGIO BILINGÜE RICHMOND,COLEGIO BILINGÜE RICHMOND,A,academica@cbr.edu.co  --  rectoria@cbr.edu.co,1,13,3,5,11,4,2022/12/31,44,344.23076920000,71,69,65,66,82,0,3,70,10,0,0,0,16,28,0,0,9,35,0,0,26,18,0,6,28,10,0.00000000000,6.81818181800,70.45454545000,22.72727273000,0.00000000000,0.00000000000,0.00000000000,36.36363636000,63.63636364000,0.00000000000,0.00000000000,20.45454545000,79.54545455000,0.00000000000,0.00000000000,59.09090909000,40.90909091000,0.00000000000,13.63636364000,63.63636364000,22.72727273000,1,311001100985,311001100985
-8246077.2759,529548.026700001,www.arca.edu.co,COLEGIO ARCA INTERNACIONAL BILINGÜE,COLEGIO ARCA INTERNACIONAL BILINGÜE,A,arcaintschool@gmail.com -- info@arca.edu.co,1,15,3,5,11,4,2022/12/31,11,335.38461540000,64,68,67,65,80,1,0,55,4,0,0,0,3,8,0,2,3,6,0,0,5,6,0,1,5,5,9.09090909100,0.00000000000,54.54545455000,36.36363636000,0.00000000000,0.00000000000,0.00000000000,27.27272727000,72.72727273000,0.00000000000,18.18181818000,27.27272727000,54.54545455000,0.00000000000,0.00000000000,45.45454545000,54.54545455000,0.00000000000,9.09090909100,45.45454545000,45.45454545000,1,311001100993,311001100993
-8245250.9001,527957.403299998,,LICEO CAMPESTRE DE HARVARD,LICEO CAMPESTRE DE HARVARD,A,liceocampestreharvard@gmail.com,1,13,1,5,11,4,2022/12/31,16,282.30769230000,60,55,54,56,59,0,8,50,0,0,11,4,0,1,0,0,12,4,0,4,12,0,1,8,7,0,0.00000000000,50.00000000000,50.00000000000,0.00000000000,0.00000000000,68.75000000000,25.00000000000,0.00000000000,6.25000000000,0.00000000000,0.00000000000,75.00000000000,25.00000000000,0.00000000000,25.00000000000,75.00000000000,0.00000000000,6.25000000000,50.00000000000,43.75000000000,0.00000000000,3,311001101531,311001101531
-8248824.4217,527743.002799999,www.colegioromanomixto.es.tl,COLEGIO GIMNASIO ROMANO MIXTO,COLEGIO GIMNASIO ROMANO MIXTO,A,romanmixto@hotmail.com,1,13,1,5,11,4,2022/12/31,5,252.69230770000,53,52,46,48,60,1,2,40,0,1,1,1,2,0,1,0,4,0,0,3,2,0,1,3,1,0,20.00000000000,40.00000000000,40.00000000000,0.00000000000,20.00000000000,20.00000000000,20.00000000000,40.00000000000,0.00000000000,20.00000000000,0.00000000000,80.00000000000,0.00000000000,0.00000000000,60.00000000000,40.00000000000,0.00000000000,20.00000000000,60.00000000000,20.00000000000,0.00000000000,3,311001101574,311001101574
-8248295.4537,530116.434300002,www.liceoharvard.com,LICEO DE CIENCIA Y CULTURA HARVARD,LICEO DE CIENCIA Y CULTURA HARVARD,A,lharvardcc@yahoo.es - secreyadira20@hotmail.com,1,13,1,5,11,4,2022/12/31,63,279.23076920000,58,55,53,55,63,4,25,52,1,1,20,22,17,3,1,12,40,10,1,16,46,0,6,30,26,1,6.34920634900,39.68253968000,52.38095238000,1.58730158700,1.58730158700,31.74603175000,34.92063492000,26.98412698000,4.76190476200,1.58730158700,19.04761905000,63.49206349000,15.87301587000,1.58730158700,25.39682540000,73.01587302000,0.00000000000,9.52380952400,47.61904762000,41.26984127000,1.58730158700,2,311001101663,311001101663
-8242504.8253,534159.699099999,www.cgb.edu.co,COLEGIO GRAN BRETAÑA,COLEGIO GRAN BRETAÑA,A,cgb@cgb.edu.co,1,13,3,5,11,4,2022/12/31,20,316.53846150000,63,66,55,61,88,0,5,75,1,0,0,0,2,22,0,2,11,11,0,1,14,8,6,5,10,4,0.00000000000,20.83333333000,75.00000000000,4.16666666700,0.00000000000,0.00000000000,0.00000000000,8.33333333300,91.66666667000,0.00000000000,8.33333333300,45.83333333000,45.83333333000,0.00000000000,4.16666666700,58.33333333000,33.33333333000,25.00000000000,20.83333333000,41.66666667000,16.66666667000,2,311001102384,311001102384
-8246265.358,525513.8693,www.mbs.edu.co,COLEGIO MONTESSORI (MONTESSORI BRITISH SCHOOL) - BILINGÜE INTERNACIONAL,COLEGIO MONTESSORI (MONTESSORI BRITISH SCHOOL) - BILINGÜE INTERNACIONAL,A,calidad@mbs.edu.co -- administracion@mbs.edu.co,1,15,3,5,11,4,2022/12/31,43,357.30769230000,70,75,68,68,86,0,4,49,18,0,0,0,3,40,0,1,7,35,0,0,11,32,1,2,20,20,0.00000000000,9.30232558100,48.83720930000,41.86046512000,0.00000000000,0.00000000000,0.00000000000,6.97674418600,93.02325581000,0.00000000000,2.32558139500,16.27906977000,81.39534884000,0.00000000000,0.00000000000,25.58139535000,74.41860465000,2.32558139500,4.65116279100,46.51162791000,46.51162791000,1,311001105375,311001105375
-8242653.5136,535129.978100002,www.gimnasiosanangelo.edu.co,GIMNASIO SAN ANGELO,GIMNASIO SAN ANGELO,A,mariaisabelalvarez@gsa.edu.co  --  martha.bernal@gimnasiosanangelo.edu.co  --  c.academico@gimnasiosanangelo.edu.co,1,15,1,5,11,4,2022/12/31,105,309.23076920000,63,63,59,59,72,3,27,68,5,2,7,21,54,22,0,3,64,40,1,9,83,14,2,33,62,10,2.80373831800,25.23364486000,68.22429907000,4.67289719600,1.86915887900,6.54205607500,19.62616822000,50.46728972000,20.56074766000,0.00000000000,2.80373831800,59.81308411000,37.38317757000,0.93457943900,8.41121495300,77.57009346000,13.08411215000,1.86915887900,30.84112150000,57.94392523000,9.34579439300,1,311001105383,311001105383
-8247375.2233,528216.872200001,www.institutotecnisistemas.com,COLEGIO TECNISISTEMAS,COLEGIO TECNISISTEMAS,A,subacampina@institutotecnisistemas.com - gerencia@institutotecnisistemas.com - alexanderhernandez@institutotecnisistemas.com,1,15,1,5,11,4,2022/12/31,165,241.92307690000,52,48,46,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5,311001105391,311001105391
-8242484.9448,534874.856400002,www.eca.edu.co,COLEGIO EL CAMINO ACADEMY,COLEGIO EL CAMINO ACADEMY,A,elcamino@eca.edu.co -- yolandacardozo@eca.edu.co - maria.alejandra.rivas@eca.edu.co,1,5,3,5,11,4,2022/12/31,20,350.38461540000,70,73,66,66,86,0,1,80,3,0,0,0,1,19,0,0,4,16,0,0,7,13,0,2,12,6,0.00000000000,5.00000000000,80.00000000000,15.00000000000,0.00000000000,0.00000000000,0.00000000000,5.00000000000,95.00000000000,0.00000000000,0.00000000000,20.00000000000,80.00000000000,0.00000000000,0.00000000000,35.00000000000,65.00000000000,0.00000000000,10.00000000000,60.00000000000,30.00000000000,1,311001105481,311001105481
-8248805.7111,528539.4505,www.institutointegradodesuba.edu.co,INSTITUTO INTEGRADO DE SUBA,INSTITUTO INTEGRADO DE SUBA,A,institutointegradodesuba@hotmail.com,1,13,1,5,11,4,2022/12/31,12,245.00000000000,52,48,47,48,52,4,7,15,0,5,6,1,1,0,0,5,8,0,1,8,4,0,3,9,1,0,30.76923077000,53.84615385000,15.38461538000,0.00000000000,38.46153846000,46.15384615000,7.69230769200,7.69230769200,0.00000000000,0.00000000000,38.46153846000,61.53846154000,0.00000000000,7.69230769200,61.53846154000,30.76923077000,0.00000000000,23.07692308000,69.23076923000,7.69230769200,0.00000000000,4,311001105651,311001105651
-8249944.4271,528478.342300002,www.colegiolasit.com.co,LATINOAMERICANA DE SISTEMAS Y EDUCACION LASIT,LATINOAMERICANA DE SISTEMAS Y EDUCACION LASIT,A,lasitrectoria@hotmail.com -- rectoria@colegiolasit.com.co  --  lasitgaitana@hotmail.com,1,13,1,5,11,4,2022/12/31,60,228.84615380000,49,46,43,45,46,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0,311001105685,311001105685
-8246030.4182,529757.554400001,www.colegiocalatrava.edu.co,COLEGIO CALATRAVA,COLEGIO CALATRAVA,A,admincolcaltrava@gmail.com - secretariaacademica@colegiocalatrava.edu.co  --  info@colegiocalatrava.edu.co,1,8,3,5,11,4,2022/12/31,17,364.23076920000,72,75,72,69,83,0,1,33,11,0,0,1,4,13,0,0,2,16,0,0,5,13,0,1,3,14,0.00000000000,5.55555555600,33.33333333000,61.11111111000,0.00000000000,0.00000000000,5.55555555600,22.22222222000,72.22222222000,0.00000000000,0.00000000000,11.11111111000,88.88888889000,0.00000000000,0.00000000000,27.77777778000,72.22222222000,0.00000000000,5.55555555600,16.66666667000,77.77777778000,1,311001105707,311001105707
-8247380.2672,528351.7141,,INSTITUTO FORMATES,INSTITUTO FORMATES,A,subacpc@gmail.com -- ferve2000@hotmail.com,1,13,1,5,11,4,2022/12/31,3,197.69230770000,43,41,34,41,37,3,1,0,0,4,0,0,0,0,2,2,0,0,1,3,0,0,4,0,0,0,75.00000000000,25.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,50.00000000000,50.00000000000,0.00000000000,0.00000000000,25.00000000000,75.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0,311001106673,311001106673
-8248207.8197,528314.316100001,www.inscap.edu.co,COLEGIO INSCAP,COLEGIO INSCAP,A,glendar57@yahoo.es  --  inscapsuba@yahoo.es  --  secretariasuba@inscap.edu.co,1,15,1,5,11,4,2022/12/31,27,225.38461540000,48,45,43,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5,311001106690,311001106690
-8247783.1681,526963.538800001,www.colegiosannico.edu.co,COLEGIO SAN NICOLAS DE TOLENTINO,COLEGIO SAN NICOLAS DE TOLENTINO,A,colegiosannicolasdetolentino@yahoo.es -- rectoria@colegiosannico.edu.co,1,13,1,5,11,4,2022/12/31,49,273.46153850000,57,57,51,53,57,2,27,41,0,9,15,19,6,0,0,12,31,6,2,10,34,3,7,24,18,0,4.08163265300,55.10204082000,40.81632653000,0.00000000000,18.36734694000,30.61224490000,38.77551020000,12.24489796000,0.00000000000,0.00000000000,24.48979592000,63.26530612000,12.24489796000,4.08163265300,20.40816327000,69.38775510000,6.12244898000,14.28571429000,48.97959184000,36.73469388000,0.00000000000,2,311001107190,311001107190
-8244262.6391,530272.625100002,www.gimnasioyacard.edu.co,GIMNASIO YACARD,GIMNASIO YACARD,A,gimnasioyacard@yahoo.es - gimnasioyacard.cartera@gmail.com  --  cartera@gimnasioyacard.edu.co,1,13,3,5,11,4,2022/12/31,10,294.23076920000,61,57,56,56,75,1,2,67,0,0,0,2,4,3,0,1,4,4,1,0,8,0,1,1,7,0,11.11111111000,22.22222222000,66.66666667000,0.00000000000,0.00000000000,0.00000000000,22.22222222000,44.44444444000,33.33333333000,0.00000000000,11.11111111000,44.44444444000,44.44444444000,11.11111111000,0.00000000000,88.88888889000,0.00000000000,11.11111111000,11.11111111000,77.77777778000,0.00000000000,1,311001107271,311001107271
-8242879.9353,534204.576099999,www.tvs.edu.co,COLEGIO VICTORIA,COLEGIO VICTORIA,A,director@tvs.edu.co -- recepcion@tvs.edu.co --               admisiones@tvs.edu.co  --  secacademica@tvs.edu.co,1,15,3,5,11,4,2022/12/31,31,314.61538460000,63,64,58,60,83,0,8,61,4,0,0,0,9,22,0,1,19,11,0,1,24,6,0,12,18,1,0.00000000000,25.80645161000,61.29032258000,12.90322581000,0.00000000000,0.00000000000,0.00000000000,29.03225806000,70.96774194000,0.00000000000,3.22580645200,61.29032258000,35.48387097000,0.00000000000,3.22580645200,77.41935484000,19.35483871000,0.00000000000,38.70967742000,58.06451613000,3.22580645200,1,311001107513,311001107513
-8246017.1033,527517.494800001,www.colsanjuandeavila.edu.co,COLEGIO BILINGÜE SAN JUAN DE AVILA,COLEGIO BILINGÜE SAN JUAN DE AVILA,A,info@colsanjuandeavila.edu.co,1,13,1,5,11,4,2022/12/31,57,319.61538460000,65,64,60,62,78,1,12,56,12,0,1,5,34,17,0,4,21,32,0,5,35,17,4,12,34,7,1.75438596500,21.05263158000,56.14035088000,21.05263158000,0.00000000000,1.75438596500,8.77192982500,59.64912281000,29.82456140000,0.00000000000,7.01754386000,36.84210526000,56.14035088000,0.00000000000,8.77192982500,61.40350877000,29.82456140000,7.01754386000,21.05263158000,59.64912281000,12.28070175000,1,311001107645,311001107645
-8248052.6548,528266.464,www.liceobritanicosuperior.com,LICEO BRITANICO SUPERIOR,LICEO BRITANICO SUPERIOR,A,liceobritanicosuperior@gmail.com,1,13,1,5,11,4,2022/12/31,6,266.92307690000,55,55,53,51,52,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.00000000000,100.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,5,311001108587,311001108587
-8249427.0364,528268.617600001,,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,A,colsantiagodecompostella@gmail.com  --  colsanticompostella@hotmail.com,1,13,1,5,11,4,2022/12/31,23,273.07692310000,59,53,53,52,59,17,22,2,0,31,8,1,0,0,9,19,12,0,16,16,8,0,24,15,1,0,42.50000000000,55.00000000000,2.50000000000,0.00000000000,77.50000000000,20.00000000000,2.50000000000,0.00000000000,0.00000000000,22.50000000000,47.50000000000,30.00000000000,0.00000000000,40.00000000000,40.00000000000,20.00000000000,0.00000000000,60.00000000000,37.50000000000,2.50000000000,0.00000000000,5,311001108684,311001108684
-8246676.9451,529736.222,www.gimnasiomontreal.edu.co,GIMNASIO MONTREAL,GIMNASIO MONTREAL,A,gimnasiomontreal@hotmail.com -- rectoria@gimnasiomontreal.edu.co,1,15,1,5,11,4,2022/12/31,61,286.15384620000,59,58,55,55,63,5,22,52,2,3,16,25,10,7,0,10,40,12,2,12,42,6,8,25,24,4,8.06451612900,35.48387097000,51.61290323000,3.22580645200,4.83870967700,25.80645161000,40.32258065000,16.12903226000,11.29032258000,0.00000000000,16.12903226000,64.51612903000,19.35483871000,3.22580645200,19.35483871000,67.74193548000,9.67741935500,12.90322581000,40.32258065000,38.70967742000,6.45161290300,2,311001109257,311001109257
-8251508.211,528694.681699999,,CENTRO DE ESTUDIOS SAN BASILIO,CENTRO DE ESTUDIOS SAN BASILIO,A,colisba@hotmail.com -- centrodeestudiossanbasilio@gmail.com,1,13,1,5,11,4,2022/12/31,67,218.46153850000,47,44,41,43,43,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,5,311001109371,311001109371
-8247657.0242,528133.391600002,www.gerwill.com,INSTITUTO GERWILL,INSTITUTO GERWILL,A,instituto_gerwill@yahoo.com - dianamallerlym@hotmail.com - secretaria_gerwill@hotmail.com  --  wilmarflorez4@yahoo.com,1,15,1,5,11,4,2022/12/31,12,210.00000000000,44,44,39,40,45,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.00000000000,100.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,5,311001109605,311001109605
-8246033.3738,535623.770199999,www.knightsbridgeschools.com/email_legal_notice.htm  --  www.ksi-bogota.com,COLEGIO KNIGHTSBRIDGE SCHOOLS INTERNATIONAL,COLEGIO KNIGHTSBRIDGE SCHOOLS INTERNATIONAL,A,comunicaciones@ksi-bogota.com - academicsecretary@ksi-bogota.com - ksi-bogota@knightsbridgeschools.com - bogota.reception@knightsbridgeschools.com,1,13,3,5,11,4,2022/12/31,12,294.23076920000,60,59,52,57,81,0,5,62,0,0,0,0,7,7,0,1,11,1,0,2,10,1,1,7,5,0,0.00000000000,38.46153846000,61.53846154000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,53.84615385000,53.84615385000,0.00000000000,7.69230769200,84.61538462000,7.69230769200,0.00000000000,15.38461538000,76.92307692000,7.69230769200,7.69230769200,53.84615385000,38.46153846000,0.00000000000,1,311001109842,311001109842
-8244527.1787,529399.316799998,www.institutocentraldeestudios.edu.co,INSTITUTO CENTRAL DE ESTUDIOS,INSTITUTO CENTRAL DE ESTUDIOS,A,contactenos@institutocentraldeestudios.edu.co -- institutocentraldeestudios@hotmail.com  --  omforeror34@hotmail.com,1,13,1,5,11,4,2022/12/31,14,264.61538460000,54,54,51,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,311001110018,311001110018
-8248853.2835,527563.938700002,,CENTRO DE ESTUDIOS PRO-PYMES,CENTRO DE ESTUDIOS PRO-PYMES,A,adela90309@hotmail.com  --  propymes.edu@gmail.com,1,13,1,5,11,4,2022/12/31,127,221.15384620000,47,44,42,44,44,47,74,7,0,91,29,8,3,1,9,78,40,3,23,77,29,1,65,55,8,3,36.15384615000,56.92307692000,6.92307692300,0.00000000000,70.00000000000,22.30769231000,6.15384615400,2.30769230800,0.76923076900,6.92307692300,60.00000000000,30.76923077000,2.30769230800,17.69230769000,59.23076923000,22.30769231000,0.76923076900,50.00000000000,42.30769231000,6.15384615400,2.30769230800,5,311001110271,311001110271
-8249554.2222,528312.9091,www.colegiosananselmo.com,COLEGIO SAN ANSELMO,COLEGIO SAN ANSELMO,A,colegiosananselmo2014@gmail.com,1,13,1,5,11,4,2022/12/31,35,250.38461540000,54,50,47,49,51,5,20,29,0,11,17,4,3,0,0,13,19,3,0,20,14,1,11,16,8,0,14.28571429000,57.14285714000,28.57142857000,0.00000000000,31.42857143000,48.57142857000,11.42857143000,8.57142857100,0.00000000000,0.00000000000,37.14285714000,54.28571429000,8.57142857100,0.00000000000,57.14285714000,40.00000000000,2.85714285700,31.42857143000,45.71428571000,22.85714286000,0.00000000000,4,311001110395,311001110395
