DANE12_EST,NOMBRE_EST,NIT,DANE12_SED,NOMBRE_SED,ORDEN_DE_S,ZONA,DIRECCION,BARRIO__GE,TELEFONO,EMAIL,WEB,ENFASIS_PA,DISCAPACID,TALENTOS_O,GRUPOS_ETN,REGIMEN_Y,CPF,COD_UPZ,NOMBRE_UPZ,SECTOR_CEN,CODIGO_POS,SECTOR,NATU_JUR,ESTADO,CALENDARIO,GENERO,COD_LOCA,CARACTER_P,ESPECIALID,ESTRATO,CLASE_TIPO,BILINGUE,FECHA
311001105197.00000000000,INSTITUTO IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,"517810432",311001105197.00000000000,INSTITUTO IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,A,URBANA,KR 90 A # 80 - 55 PISO 3,PRIMAVERA NORTE,4340071 -- 3004494530,adrianarinconmurcia@hotmail.com  --  pepatilo@yahoo.es,,,AUDITIVA-MULTIPLE-PSICOSOCIAL-,,,LIBERTAD VIGILADA,"0","29",EL MINUTO DE DIOS,"005617","111021","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001105219.00000000000,LICEO MI NUEVO HORIZONTE DEL TABORA,"415833391",311001105219.00000000000,LICEO MI NUEVO HORIZONTE DEL TABORA,A,URBANA,CL 71 B # 81 A - 70,S.C. SANTA HELENITA,"2769284",edgloriapa@hotmail.com,,,-FISICA-,,,LIBERTAD VIGILADA,"0","30",BOYACA REAL,"005608","111051","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001105227.00000000000,CENTRO EDUCATIVO JORGE TADEO LOZANO,"8301264647",311001105227.00000000000,CENTRO EDUCATIVO JORGE TADEO LOZANO,A,URBANA,KR 123 # 64 - 31,S.C. ENGATIVA ZONA URBANA,5408679  --  2288565  --  4355328  --  6630152,tadeolozano_edu@hotmail.com,,,-MULTIPLE-VISUAL-,,,LIBERTAD VIGILADA,"0","74",ENGATIVA,"005636","111031","1","13","1","1","5","10","4","13","2","4","4",2023/09/30
311001105243.00000000000,LICEO MODERNO CELESTIN FREINET,"794563017",311001105243.00000000000,LICEO MODERNO CELESTIN FREINET,A,URBANA,CL 69 # 112 A - 54,MARANDU,2274507 -- 4352717,liceomoderno.celestinfreinet@gmail.com  --  doris.hernandez.c@gmail.com,,"MECANICA, SISTEMAS, INGLES",-INTELECTUAL-MULTIPLE-,,,LIBERTAD VIGILADA,"0","74",ENGATIVA,"005665","111031","1","13","1","1","5","10","1","1","2","4","4",2023/09/30
311001105286.00000000000,COLEGIO PASOS FIRMES,"518966522",311001105286.00000000000,COLEGIO PASOS FIRMES,A,URBANA,KR 109 A # 80 A - 05,BOLIVIA,6959307  --  2280361  --  4334745,colpasosfirmes@hotmail.com  --  janettecristina55@hotmail.com,www.colegiopasosfirmes.edu.co,,-INTELECTUAL-MULTIPLE-OTRA,,,LIBERTAD VIGILADA,"0","72",BOLIVIA,"005636","111011","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001105316.00000000000,JARDIN INFANTIL MANITAS FELICES,"520176898",311001105316.00000000000,JARDIN INFANTIL MANITAS FELICES,A,URBANA,KR 112 A # 73 A - 20,VILLAS DE GRANADA,2292932  --  8014320,directora@manitasfelices.edu.co  --  monicaamparocuervom@hotmail.com,www.manitasfelices.edu.co,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005647","111031","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001105324.00000000000,LICEO LOWENFELD,"366959694",311001105324.00000000000,LICEO LOWENFELD,A,URBANA,CL 52 A # 74 - 20,NORMANDIA OCCIDENTAL,4164138 -- 5489470  --  7045287,liceolowenfeld@outlook.com,www.liceolowenfeld.wix.com/educ  --  www.liceolowenfeld.com,,-FISICA-,,,LIBERTAD REGULADA,"0","31",SANTA CECILIA,"005606","111071","1","13","1","1","5","10","4","13","4","4","4",2023/09/30
311001105332.00000000000,GIMNASIO MODERNO LA CUMBRE,"516522737",311001105332.00000000000,GIMNASIO MODERNO LA CUMBRE,A,URBANA,KR 112 B # 75 D - 02,VILLAS DE GRANADA,"4311486",gimolacumbre@yahoo.es,,,,,NEGRITUDES,LIBERTAD REGULADA,"0","73",GARCES NAVAS,"005635","111031","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001105341.00000000000,COLEGIO REAL DE BOGOTA,"192113626",311001105341.00000000000,COLEGIO REAL DE BOGOTA,A,URBANA,CL 71 BIS # 71 - 76,ACAPULCO,2521254 -- 2232271  --  3843451,colreal-de-bogota@hotmail.com,www.colegiorealdebogota.blogdiario.com,,-INTELECTUAL-PSICOSOCIAL-SORDOCEGUERA-,,INDIGENAS-NEGRITUDES,LIBERTAD VIGILADA,"0","26",LAS FERIAS,"005501","111061","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001105367.00000000000,BACHILLERATO DE ADULTOS COLSUBSIDIO,"8600073361",311001105367.00000000000,BACHILLERATO DE ADULTOS COLSUBSIDIO,A,URBANA,CL 83 # 110 - 58,CIUDADELA COLSUBSIDIO,4317860 -- 2293593,bachillerato.adultos@colsubsidio.com  --  diana.garzon@colsubsidio.edu.co,http://publico.colsubsidio.com  --  www.colsubsidio.com,,-INTELECTUAL-PSICOSOCIAL-,"-TALENTO TECNOLOGICO, TALENTO EN CIENCIAS NATURALES, BASICAS O TECNOLOGIA-",INDIGENAS-NEGRITUDES-RAIZALES,LIBERTAD REGULADA,"0","72",BOLIVIA,"005636","111011","1","2","1","1","5","10","1","1","3","4","4",2023/09/30
311001106444.00000000000,CENTRO DE ESTUDIOS GRANDES GENIOS,"517604277",311001106444.00000000000,CENTRO DE ESTUDIOS GRANDES GENIOS,A,URBANA,CL 78 D # 102 - 79,MOLINO DEL VIENTO,2290711  --  2275356  --  3107880193,grandesgenios@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005629","111041","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001106649.00000000000,CENTRO PANAMERICANO DE CAPACITACION,"8300825859",311001106649.00000000000,CENTRO PANAMERICANO DE CAPACITACION,A,URBANA,AC 72 # 61 - 33  --  AC 72 # 68 H - 33,BELLAVISTA,2407153  --  2505770  --  3123616215  --  5412418,cepa.edu14@gmail.com,www.colegiocentropanamericano.org  --  www.cepa.edu.co,,-INTELECTUAL-MULTIPLE-VISUAL-VOZ Y HABLA-,"-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",NEGRITUDES,LIBERTAD VIGILADA,"0","26",LAS FERIAS,"005503","111221","1","15","1","1","5","10","1","1","3","4","4",2023/09/30
311001106665.00000000000,COLEGIO INSCAP,"8300953977",311001106665.00000000000,COLEGIO INSCAP,A,URBANA,AC 72 # 70 - 51,PALO BLANCO,4366182/83,rectoriaferias@inscap.edu.co  --  magdisrive@hotmail.com,www.inscap.edu.co,MEDIO AMBIENTE,-INTELECTUAL-,,INDIGENAS,LIBERTAD REGULADA,"0","26",LAS FERIAS,"005501","111061","1","15","1","1","5","10","1","1","3","4","4",2023/09/30
311001107254.00000000000,CORPORACION TECNOLOGICA EMPRESARIAL,"8300989077",311001107254.00000000000,CORPORACION TECNOLOGICA EMPRESARIAL,A,URBANA,CL 72 # 77 A - 30,TABORA,6862324  --  6862289  --  4908794,rectoria@corpoempresarial.edu.co  --  gerencia@corpoempresarial.edu.co,www.corpoempresarial.edu.co,,-FISICA-INTELECTUAL-,-OTRO-,INDIGENAS,LIBERTAD REGULADA,"0","30",BOYACA REAL,"005603","111051","1","5","1","1","5","10","1","1","3","4","4",2023/09/30
311001107572.00000000000,LICEO INFANTIL APRENDAMOS JUNTOS,"395390813",311001107572.00000000000,LICEO INFANTIL APRENDAMOS JUNTOS,A,URBANA,CL 77 B # 112 F - 14,VILLAS DE GRANADA,"4407848",liceoaprendamosjuntos_24@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005649","111031","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001108307.00000000000,JARDIN INFANTIL MI GATEITO,"520304751",311001108307.00000000000,JARDIN INFANTIL MI GATEITO,A,URBANA,KR 71 BIS # 64 C - 61,EL PASEO,"2232089",jardinmigateito@yahoo.es,,,-MULTIPLE-,,,LIBERTAD REGULADA,"0","26",LAS FERIAS,"005509","111061","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001108358.00000000000,GIMNASIO INFANTIL LOS ALAMOS,"395428296",311001108358.00000000000,GIMNASIO INFANTIL LOS ALAMOS,A,URBANA,CL 71 B # 100 A - 04,ALAMOS NORTE,4345267 -- 2271470,colegiogilosalamos@gmail.com  --  matriculascolegiogla@gmail.com,www.colgimnasiolosalamos.edu.co,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005629","111041","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001108412.00000000000,GIMNASIO NUEVA GENERACION DE BOGOTA,"523502924",311001108412.00000000000,GIMNASIO NUEVA GENERACION DE BOGOTA,A,URBANA,CL 79 A # 69 T - 40/42,BONANZA,"2520253",gimnasionuevageneracion@hotmail.com,,,,"-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",,LIBERTAD REGULADA,"0","26",LAS FERIAS,"005405","111061","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001108471.00000000000,COLEGIO PAULO FREIRE,"795694121",311001108471.00000000000,COLEGIO PAULO FREIRE,A,URBANA,CL 75 B # 111 A - 22,VILLAS DE GRANADA,4359524 -- 3104992014,colegio.paulo.freire@hotmail.com  --  shiltoncarlose@hotmail.com,www.colegiopaulofreire.edu.co,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005634","111031","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001108731.00000000000,GIMNASIO INFANTIL MODERNO LA ALEGRIA DE APRENDER,"353245341",311001108731.00000000000,GIMNASIO INFANTIL MODERNO LA ALEGRIA DE APRENDER,A,URBANA,KR 119 # 63 L - 23,SABANA DEL DORADO,4426010  --  4743973,gimlaalegria_333@yahoo.es  --  yannyba333@gmail.com,,,,,,LIBERTAD VIGILADA,"0","74",ENGATIVA,"005632","111031","1","13","1","1","5","10","4","13","2","4","4",2023/09/30
311001108749.00000000000,COLEGIO MAYOR DE ENGATIVA,"9004097640",311001108749.00000000000,COLEGIO MAYOR DE ENGATIVA,A,URBANA,KR 116 D # 70 A - 66/70/74,GRANJAS DEL DORADO,"8052283",colegiomayordeengativa@hotmail.com  --  rectoria@colegiomayordeengativa.edu.co,www.colegiomayordeengativa.edu.co,,-INTELECTUAL-,,NEGRITUDES,REGIMEN CONTROLADO,"0","74",ENGATIVA,"005631","111031","1","13","1","1","5","10","1","1","2","4","4",2023/09/30
311001108765.00000000000,PREESCOLAR INTEGRAL DE ESTIMULACION ADECUADA DESPERTARES,"522531898",311001108765.00000000000,PREESCOLAR INTEGRAL DE ESTIMULACION ADECUADA DESPERTARES,A,URBANA,CL 75 B # 111 A - 02,VILLAS DE GRANADA,2288923 -- 6706577  --  7215276,preescolar.despertares@gmail.com  --  cangrejosmilena@hotmail.com,www.preescolardespertares.com,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005635","111031","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001108951.00000000000,COLEGIO EMMANUEL RUBIANO,"515978748",311001108951.00000000000,COLEGIO EMMANUEL RUBIANO,A,URBANA,KR 117 A # 64 A - 04,EL PALMAR II,2520220  --  2527905  --  4353092,colemmanuel@hotmail.com,,,,,INDIGENAS-NEGRITUDES,REGIMEN CONTROLADO,"0","74",ENGATIVA,"005631","111031","1","13","1","1","5","10","1","1","2","4","4",2023/09/30
311001108960.00000000000,CENTRO DE EDUCACION LABORAL,"194546440",311001108960.00000000000,CENTRO DE EDUCACION LABORAL,A,URBANA,AC 72 # 77 A - 73,SANTA HELENITA,5440960 -- 4371664 -- 5454268 -- 3143345344,instituto_cel@yahoo.com,www.centroeducacionlaboral.jimdo.com,,-INTELECTUAL-MULTIPLE-,,INDIGENAS-NEGRITUDES,LIBERTAD VIGILADA,"0","30",BOYACA REAL,"005608","111051","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001109036.00000000000,COLEGIO PADRE MANYANET - BOGOTA,"8909822213",311001109036.00000000000,COLEGIO PADRE MANYANET - BOGOTA,A,URBANA,KR 89 # 68 A - 36,FLORIDA BLANCA,"2525183",contacto@manyanetbog.edu.co,www.colegiopadremanyanetbogota.edu.co,,-INTELECTUAL-MULTIPLE-SISTEMICA-,,,LIBERTAD REGULADA,"0","30",BOYACA REAL,"005621","111051","1","3","1","1","5","10","1","1","3","4","4",2023/09/30
311001109044.00000000000,JARDIN INFANTIL GOTICAS DE ILUSIONES,"518098401",311001109044.00000000000,JARDIN INFANTIL GOTICAS DE ILUSIONES,A,URBANA,CL 81 # 105 - 03,BOLIVIA SECTOR OCCIDENTAL,"4406016",jargotilus66@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","72",BOLIVIA,"005622","111011","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109184.00000000000,LICEO MODERNO LEEUWENHOEK,"9002350541",311001109184.00000000000,LICEO MODERNO LEEUWENHOEK,A,URBANA,KR 110 # 75 A - 10,GARCES NAVAS,"2273706",angelablancodiaz@hotmail.com,,INGLES,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005627","111041","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001109192.00000000000,TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL,"519909679",311001109192.00000000000,TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL,A,URBANA,CL 51 # 70 C - 12,NORMANDIA,6090072 -- 4048491  --  3118988792,talentosjardininfantil2@gmail.com  --  talentosjardininfantil@gmail.com,www.talentosjardininfantil.edu.co,,-FISICA-INTELECTUAL-MULTIPLE-,,,LIBERTAD VIGILADA,"0","31",SANTA CECILIA,"005507","111071","1","13","1","1","5","10","4","13","4","4","4",2023/09/30
311001109206.00000000000,LICEO SAN RAFAEL DE ALICANTE,"9002008546",311001109206.00000000000,LICEO SAN RAFAEL DE ALICANTE,A,URBANA,CL 73 A # 74 A - 42,SANTA MARIA,"2516473",liceosanrafaeldealicante@yahoo.es  --  bautistalandinez@yahoo.com,www.liceosanrafaeldealicante.edu.co,,-INTELECTUAL-MULTIPLE-,,NEGRITUDES,LIBERTAD REGULADA,"0","30",BOYACA REAL,"005602","111051","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311001109214.00000000000,JARDIN INFANTIL EL RINCON DEL ESPIRITU CIENTIFICO,"519361857",311001109214.00000000000,JARDIN INFANTIL EL RINCON DEL ESPIRITU CIENTIFICO,A,URBANA,KR 74 B # 53 - 27,NORMANDIA OCCIDENTAL,"2952787",rincon_cientifico@hotmail.com,www.ekrincondelesoiritucientifico.amawebs.com,,,,,LIBERTAD REGULADA,"0","31",SANTA CECILIA,"005606","111071","1","13","1","1","5","10","4","13","4","4","4",2023/09/30
311001109320.00000000000,COLEGIO HORIZONTE LUZ Y VIDA,"210305228",311001109320.00000000000,COLEGIO HORIZONTE LUZ Y VIDA,A,URBANA,CL 69 A BIS # 92 A - 30,FLORIDABLANCA,4305732  --  3232186238,colhorizonte@hotmail.es,,,,,,LIBERTAD VIGILADA,"0","30",BOYACA REAL,"005621","111051","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109346.00000000000,LICEO MODERNO BRITANICO,"515559400",311001109346.00000000000,LICEO MODERNO BRITANICO,A,URBANA,DG 83 A # 86 A - 18,LOS CEREZOS,"5392101",lmbbogota2011@gmail.com  --  eunicecalderonlmb86a18@gmail.com,,,,,,LIBERTAD VIGILADA,"0","29",EL MINUTO DE DIOS,"005616","111021","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109354.00000000000,LICEO ALAMEDA,"379308659",311001109354.00000000000,LICEO ALAMEDA,A,URBANA,KR 112 J # 86 A - 18,CIUDADELA COLSUBSIDIO,4316818  --  7127187,liceoalameda@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","72",BOLIVIA,"005636","111011","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109494.00000000000,LICEO PSICOPEDAGOGICO DECROLY,"382501252",311001109494.00000000000,LICEO PSICOPEDAGOGICO DECROLY,A,URBANA,KR 100 # 73 - 56,EL CEDRO,5489778 -- 4338896  --  3142198414,decrolyliceopsicopedagogico@gmail.com,,,-MULTIPLE-,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005633","111041","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109621.00000000000,LICEO INFANTIL MOVIMIENTOS MAGICOS,"529102903",311001109621.00000000000,LICEO INFANTIL MOVIMIENTOS MAGICOS,A,URBANA,CL 64 K # 83 - 24,VILLA LUZ,"2527384",liceomovimientosmagicos@hotmail.com,www.movimientosmagicos.edu.co,,,,,LIBERTAD REGULADA,"0","31",SANTA CECILIA,"005614","111071","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311001109826.00000000000,INSTITUTO TOMAS MORO,"9006125027",311001109826.00000000000,INSTITUTO TOMAS MORO,A,URBANA,CL 70 C # 112 A - 05,LA RIVIERA,6042225  --  6022225,direccion.tomasmoroengativa@gmail.com  --  mavito30.vt@gmail.com,,,-INTELECTUAL-MULTIPLE-PSICOSOCIAL-VISUAL-,,INDIGENAS-NEGRITUDES,REGIMEN CONTROLADO,"0","74",ENGATIVA,"005670","111031","1","13","1","1","5","10","1","1","2","4","4",2023/09/30
311001109966.00000000000,COLEGIO TECNISISTEMAS,"8300988290",311001109966.00000000000,COLEGIO TECNISISTEMAS,A,URBANA,KR 69K # 72 - 81,LAS FERIAS OCCIDENTAL,3112083  --  3111762,ferias@institutotecnisistemas.edu.co,www.institutotecnisistemas.com,,AUDITIVA-FISICA-INTELECTUAL-PSICOSOCIAL-,-DOBLE EXCEPCIONALIDAD-TALENTO EXCEPCIONAL EN ARTES O LETRAS-OTRO-,INDIGENAS-NEGRITUDES,LIBERTAD REGULADA,"0","26",LAS FERIAS,"005405","111221","1","15","1","1","5","10","1","1","3","4","4",2023/09/30
311001401418.00000000000,LICEO SANTA MARIA DE LA RIVIERA,"519240230",311001401418.00000000000,LICEO SANTA MARIA DE LA RIVIERA,A,URBANA,KR 112 A BIS # 70 A - 41,LA RIVIERA ENGATIVA,"5456311",liceosantamaria_r@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","74",ENGATIVA,"005632","111031","1","13","1","1","5","10","4","13","2","4","4",2023/09/30
311265000041.00000000000,INSTITUTO JOSE MARTINEZ RUIZ,"519379524",311265000041.00000000000,INSTITUTO JOSE MARTINEZ RUIZ,A,URBANA,CL 71 A # 81 A - 48,LA CLARITA,5440499  --  7033851,secretaria1jmr@gmail.com  --  rectoria.almendros@gmail.com,,,-INTELECTUAL-PSICOSOCIAL-OTRA,CAPACIDADES EXCEPCIONALES-,INDIGENAS,LIBERTAD REGULADA,"0","30",BOYACA REAL,"005628","111051","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311265000369.00000000000,COLEGIO ADVENTISTA DEL NORTE,"8600151534",311265000369.00000000000,COLEGIO ADVENTISTA DEL NORTE,A,URBANA,KR 70 G # 71 - 04 -- KR 70 C BIS # 71 - 03 OFICINA,PALO BLANCO,2240093 - 3208019224,colegiodelnorte@gmail.com,www.colegioadventistanorte.com,,,CAPACIDADES EXCEPCIONALES-DOBLE EXCEPCIONALIDAD-,NEGRITUDES,LIBERTAD REGULADA,"0","26",LAS FERIAS,"005501","111061","1","3","1","1","5","10","1","1","3","4","4",2023/09/30
311265000385.00000000000,LICEO INTEGRAL LA GRANJA,"353128541",311265000385.00000000000,LICEO INTEGRAL LA GRANJA,A,URBANA,CL 77 # 83 - 52,LA GRANJA,"2516413",liceolagranja@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","30",BOYACA REAL,"005610","111051","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311265000504.00000000000,COLEGIO CLAUDIA JESUS,"307269300",311265000504.00000000000,COLEGIO CLAUDIA JESUS,A,URBANA,CL 84 # 90 - 15,PRIMAVERA NORTE,2244071  --  5353328,colegioclaudiajesus@hotmail.com,www.colegioclaudiajesus.com.co,,-FISICA-,,,LIBERTAD VIGILADA,"0","29",EL MINUTO DE DIOS,"005617","111021","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311265000954.00000000000,COLEGIO YERMO Y PARRES,"8600405826",311265000954.00000000000,COLEGIO YERMO Y PARRES,A,URBANA,CL 76 # 81 - 33,LA SOLEDAD NORTE,2521103 -- 5428785 -- 2512273,colyermo@yahoo.es  --  yermoyparresrectoria@gmail.com,www.yermoyparrescolombia.net,,-FISICA-INTELECTUAL-MULTIPLE-SORDOCEGUERA-,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",,LIBERTAD VIGILADA,"0","30",BOYACA REAL,"005615","111051","1","3","1","1","5","10","1","1","3","4","4",2023/09/30
311265001110.00000000000,COLEGIO LUIGI PIRANDELLO,"8301160000",311265001110.00000000000,COLEGIO LUIGI PIRANDELLO,A,URBANA,KR 113 # 74 B - 06,VILLAS DE GRANADA,4424545 -- 2286068,secretariageneral@colegioluigipirandello.edu.co  --  rectoriaclp@colegioluigipirandello.edu.co,www.luigipirandello.edu.co  --  www.colegioluigipirandello.edu.co,,-MULTIPLE-,,INDIGENAS,LIBERTAD REGULADA,"0","73",GARCES NAVAS,"005634","111031","1","15","1","1","5","10","1","1","3","4","4",2023/09/30
311265001152.00000000000,INSTITUTO MAYEUTICO,"8605273703",311265001152.00000000000,INSTITUTO MAYEUTICO,A,URBANA,KR 109 A # 81 - 03,BOLIVIA SECTOR OCCIDENTAL,2284569 -- 4333710,c_mayeutico@hotmail.com  --  coordinacion.mayeutico@gmail.com,www.institutomayeutico.com,,-MULTIPLE-,"-TALENTO TECNOLOGICO, TALENTO EN CIENCIAS NATURALES, BASICAS O TECNOLOGIA-",INDIGENAS,LIBERTAD REGULADA,"0","72",BOLIVIA,"005622","111011","1","13","1","1","5","10","1","1","3","4","4",2023/09/30
311265001179.00000000000,JARDIN INFANTIL MIS BUHITOS,"518090063",311265001179.00000000000,JARDIN INFANTIL MIS BUHITOS,A,URBANA,KR 109 # 80 A - 26,BOLIVIA SECTOR OCCIDENTAL,2276711 -- 3102253984,misbuhito2@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","72",BOLIVIA,"005622","111011","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311265001241.00000000000,LICEO JUAN JOSE RONDON,"204097853",311265001241.00000000000,LICEO JUAN JOSE RONDON,A,URBANA,CL 74 # 113 A - 13,BOSQUES DE GRANADA,4335124 -- 4334570,liceojuanjoserondon@hotmail.com,www.liceojuanjoserondon.edu.co,,,,,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005635","111031","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311265001322.00000000000,PREESCOLAR ZAPATITOS ROJOS,"413233261",311265001322.00000000000,PREESCOLAR ZAPATITOS ROJOS,A,URBANA,KR 100 B # 72 - 62,ALAMOS NORTE,"2279075",saritarojos@hotmail.com  --  sarajeanetz@gmail.com,,,-FISICA-,-TALENTO EN CIENCIAS SOCIALES O HUMANAS-,,LIBERTAD REGULADA,"0","73",GARCES NAVAS,"005633","111041","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
311848003323.00000000000,GIMNASIO PSICOPEDAGOGICO VILLA MADRIGAL,"353128485",311848003323.00000000000,GIMNASIO PSICOPEDAGOGICO VILLA MADRIGAL,A,URBANA,DG 76 A # 96 A - 52  --  DG 76 B # 99 - 05,VILLAS DEL MADRIGAL,5489868  --  3208657407  --  5489864,gipvima@hotmail.com,,,,CAPACIDADES EXCEPCIONALES-OTRO-,INDIGENAS,LIBERTAD VIGILADA,"0","73",GARCES NAVAS,"005635","111041","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
411001000047.00000000000,JARDIN INFANTIL MIS SABIOS BUROSITOS,"372581739",411001000047.00000000000,JARDIN INFANTIL MIS SABIOS BUROSITOS,A,URBANA,CL 82 # 109 - 04,BOLIVIA SECTOR OCCIDENTAL,4420077  --  3056379,burusitospreschool90@hotmail.com,,,,,,LIBERTAD VIGILADA,"0","72",BOLIVIA,"005622","111011","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
411001000691.00000000000,COLEGIO MI PRIMERA FORMACION,"518088738",411001000691.00000000000,COLEGIO MI PRIMERA FORMACION,A,URBANA,KR 68 G # 68 A - 17,BELLAVISTA,5442704 -- 2406361,colmiprimeraformacion@hotmail.com  --  margarita.parra@colegiomiprimetaformacion.edu.co,,,-MULTIPLE-,-TALENTO EN CIENCIAS SOCIALES O HUMANAS-,,LIBERTAD VIGILADA,"0","26",LAS FERIAS,"005503","111061","1","13","1","1","5","10","4","13","3","4","4",2023/09/30
111001002330.00000000000,COLEGIO LA GAITANA (IED),"8300244957",111001002330.00000000000,LA GAITANA,A,URBANA,TV 126 # 134 - 88,LA GAITANA,6904265  --  3043993440,cedlagaitana11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-la-gaitana-ied,CIENCIAS ADMINISTRATIVAS,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1113","71",TIBABUYES,"009257","111141","2","9","1","1","5","11","1","1","7","1","4",2023/09/30
111001002330.00000000000,COLEGIO LA GAITANA (IED),"8300244957",111001044288.00000000000,VILLA MARIA,B,URBANA,CL 132 D # 123 B - 65,LA GAITANA,6970143  --  3057914749,cedlagaitana11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-la-gaitana-ied,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1135","71",TIBABUYES,"009214","111141","2","9","1","1","5","11","4","13","2","1","4",2023/09/30
111001015776.00001525879,COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED),"8300791318",111769000352.00000000000,SANTA ROSA,A,URBANA,CL 102 A # 70 - 40,SANTA ROSA,"3002072701",cedjulioflorez11@educacionbogota.edu.co,www.citdjulioflorez.edu.co,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1141","25",LA FLORESTA,"005402","111121","2","9","1","1","5","11","4","13","3","1","4",2023/09/30
