X,Y,ORDEN_DE_S,EMAIL,WEB,Fecha,COLEGIO_SE,P_Puntaje_,EVALUADOS,COD_DANE12,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,NATU_JUR,CLASE_TIPO,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_A,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria
-8252384.38,524709.7212,A,liceomoderno.celestinfreinet@gmail.com  --  doris.hernandez.c@gmail.com,,2021/12/31,LICEO MODERNO CELESTIN FREINET,252.69230770000,17,311001105243.00000000000,53,51,48,50,51,1,1,5,10,13,4,0,17,1,0,6,6,5,0,0,0,6,11,1,1,6,11,0,2,14,2,0,0.00000000000,0.94444444400,0.05555555600,0.00000000000,0.33333333300,0.27777777800,0.00000000000,0.33333333300,0.00000000000,0.00000000000,0.33333333300,0.61111111100,0.05555555600,0.05555555600,0.33333333300,0.61111111100,0.00000000000,0.11111111100,0.77777777800,0.11111111100,0.00000000000,2
-8248204.0181,522121.040100001,A,colreal-de-bogota@hotmail.com,www.colegiorealdebogota.blogdiario.com,2021/12/31,COLEGIO REAL DE BOGOTA,244.23076920000,15,311001105341.00000000000,53,48,43,49,56,1,1,5,10,13,4,2,12,1,0,4,4,4,1,2,0,7,7,1,1,8,6,0,6,7,2,0,0.13333333300,0.80000000000,0.06666666700,0.00000000000,0.26666666700,0.26666666700,0.06666666700,0.26666666700,0.13333333300,0.00000000000,0.46666666700,0.46666666700,0.06666666700,0.06666666700,0.53333333300,0.40000000000,0.00000000000,0.40000000000,0.46666666700,0.13333333300,0.00000000000,3
-8247522.5992,521631.3706,A,cepa.edu14@gmail.com,www.colegiocentropanamericano.org  --  www.cepa.edu.co,2021/12/31,CENTRO PANAMERICANO DE CAPACACITACION,217.30769230000,27,311001106649.00000000000,47,43,41,42,46,1,1,5,10,15,4,1,3,0,0,1,3,0,0,0,0,2,2,0,0,2,2,0,2,1,1,0,0.25000000000,0.75000000000,0.00000000000,0.00000000000,0.75000000000,0.00000000000,0.00000000000,0.25000000000,0.00000000000,0.00000000000,0.50000000000,0.50000000000,0.00000000000,0.00000000000,0.50000000000,0.50000000000,0.00000000000,0.50000000000,0.25000000000,0.25000000000,0.00000000000,5
-8252807.0022,525030.892299999,A,colegiomayordeengativa@hotmail.com  --  rectoria@colegiomayordeengativa.edu.co,www.colegiomayordeengativa.edu.co,2021/12/31,COLEGIO MAYOR DE ENGATIVA,255.00000000000,22,311001108749.00000000000,55,49,49,50,54,1,1,5,10,13,4,2,14,6,0,4,11,5,2,0,1,3,18,0,2,9,11,0,3,15,4,0,0.09090909100,0.63636363600,0.27272727300,0.00000000000,0.50000000000,0.22727272700,0.09090909100,0.18181818200,0.00000000000,0.04545454500,0.13636363600,0.81818181800,0.00000000000,0.09090909100,0.40909090900,0.50000000000,0.00000000000,0.13636363600,0.68181818200,0.18181818200,0.00000000000,4
-8253225.8797,525108.161400001,A,colemmanuel@hotmail.com,,2021/12/31,COLEGIO EMMANUEL RUBIANO,236.15384620000,9,311001108951.00000000000,50,48,46,45,47,1,1,5,10,13,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.00000000000,1.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,4
-8249956.6878,523004.485399999,A,contacto@manyanetbog.edu.co,www.colegiopadremanyanetbogota.edu.co,2021/12/31,COLEGIO PADRE MANYANET - BOGOTA,291.15384620000,39,311001109036.00000000000,61,58,56,57,61,1,1,5,10,3,4,1,16,22,1,5,7,14,12,1,0,8,18,13,0,12,24,4,3,12,25,0,0.02500000000,0.40000000000,0.55000000000,0.02500000000,0.17500000000,0.35000000000,0.30000000000,0.12500000000,0.02500000000,0.00000000000,0.20000000000,0.45000000000,0.32500000000,0.00000000000,0.30000000000,0.60000000000,0.10000000000,0.07500000000,0.30000000000,0.62500000000,0.00000000000,2
-8251315.9879,525200.986499999,A,angelablancodiaz@hotmail.com,,2021/12/31,LICEO MODERNO LEEUWENHOEK,251.92307690000,10,311001109184.00000000000,55,50,48,47,55,1,1,5,10,13,4,2,8,0,0,2,3,5,0,0,0,2,8,0,0,6,4,0,3,4,3,0,0.20000000000,0.80000000000,0.00000000000,0.00000000000,0.30000000000,0.50000000000,0.00000000000,0.20000000000,0.00000000000,0.00000000000,0.20000000000,0.80000000000,0.00000000000,0.00000000000,0.60000000000,0.40000000000,0.00000000000,0.30000000000,0.40000000000,0.30000000000,0.00000000000,3
-8248388.4378,522791.956799999,A,liceosanrafaeldealicante@yahoo.es  --  bautistalandinez@yahoo.com,www.liceosanrafaeldealicante.edu.co,2021/12/31,LICEO SAN RAFAEL DE ALICANTE,253.46153850000,44,311001109206.00000000000,54,51,46,50,56,1,1,5,10,13,4,4,30,10,0,10,14,15,4,1,0,16,23,5,2,19,22,1,13,23,8,0,0.09090909100,0.68181818200,0.22727272700,0.00000000000,0.31818181800,0.34090909100,0.09090909100,0.22727272700,0.02272727300,0.00000000000,0.36363636400,0.52272727300,0.11363636400,0.04545454500,0.43181818200,0.50000000000,0.02272727300,0.29545454500,0.52272727300,0.18181818200,0.00000000000,2
-8247652.1695,521954.614700001,A,ferias@institutotecnisistemas.edu.co,www.institutotecnisistemas.com,2021/12/31,COLEGIO TECNISISTEMAS,250.38461540000,44,311001109966.00000000000,54,50,48,48,51,1,1,5,10,15,4,0,5,2,0,4,1,2,0,0,0,2,3,2,0,3,4,0,1,3,3,0,0.00000000000,0.71428571400,0.28571428600,0.00000000000,0.14285714300,0.28571428600,0.00000000000,0.57142857100,0.00000000000,0.00000000000,0.28571428600,0.42857142900,0.28571428600,0.00000000000,0.42857142900,0.57142857100,0.00000000000,0.14285714300,0.42857142900,0.42857142900,0.00000000000,4
-8249213.9698,522999.0244,A,secretaria1jmr@gmail.com  --  rectoria.almendros@gmail.com,,2021/12/31,INSTITUTO JOSE MARTINEZ RUIZ,276.53846150000,36,311265000041.00000000000,58,56,52,55,56,1,1,5,10,13,4,1,17,19,0,7,16,9,5,0,0,6,24,7,1,9,25,2,2,24,10,1,0.02702702700,0.45945945900,0.51351351400,0.00000000000,0.43243243200,0.24324324300,0.13513513500,0.18918918900,0.00000000000,0.00000000000,0.16216216200,0.64864864900,0.18918918900,0.02702702700,0.24324324300,0.67567567600,0.05405405400,0.05405405400,0.64864864900,0.27027027000,0.02702702700,2
-8248150.2664,521975.731800001,A,colegiodelnorte@gmail.com,www.colegioadventistanorte.com,2021/12/31,COLEGIO ADVENTISTA DEL NORTE,301.92307690000,35,311265000369.00000000000,64,60,58,59,62,1,1,5,10,3,4,1,11,22,3,1,9,19,7,1,0,2,20,15,0,4,28,4,3,9,20,5,0.02702702700,0.29729729700,0.59459459500,0.08108108100,0.24324324300,0.51351351400,0.18918918900,0.02702702700,0.02702702700,0.00000000000,0.05405405400,0.54054054100,0.40540540500,0.00000000000,0.10810810800,0.75675675700,0.10810810800,0.08108108100,0.24324324300,0.54054054100,0.13513513500,2
-8248761.1788,523564.410300002,A,colyermo@yahoo.es  --  yermoyparresrectoria@gmail.com,www.yermoyparrescolombia.net,2021/12/31,COLEGIO YERMO Y PARRES,294.61538460000,58,311265000954.00000000000,61,58,57,57,67,1,1,5,10,3,4,3,18,36,1,5,7,15,26,5,1,3,35,19,1,8,44,5,3,22,30,3,0.05172413800,0.31034482800,0.62068965500,0.01724137900,0.12068965500,0.25862069000,0.44827586200,0.08620689700,0.08620689700,0.01724137900,0.05172413800,0.60344827600,0.32758620700,0.01724137900,0.13793103400,0.75862069000,0.08620689700,0.05172413800,0.37931034500,0.51724137900,0.05172413800,2
-8248051.4503,522229.282200001,A,colegiostacatalina2009@hotmail.com,www.colegiogimnasiojuvenilsantacatalina.com,2021/12/31,GIMNASIO JUVENIL SANTA CATALINA,230.38461540000,17,311265001012.00000000000,48,47,42,47,47,1,1,5,10,13,4,0,6,0,0,2,4,0,0,0,0,2,4,0,0,2,4,0,0,4,2,0,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.66666666700,0.00000000000,0.00000000000,0.33333333300,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.00000000000,0.00000000000,0.66666666700,0.33333333300,0.00000000000,4
-8251671.4043,525604.187399998,A,secretariageneral@colegioluigipirandello.edu.co  --  rectoriaclp@colegioluigipirandello.edu.co,www.luigipirandello.edu.co  --  www.colegioluigipirandello.edu.co,2021/12/31,COLEGIO LUIGI PIRANDELLO,312.69230770000,48,311265001110.00000000000,64,63,61,59,72,1,1,5,10,15,4,2,15,28,3,1,1,13,26,7,0,4,23,21,0,8,27,13,2,12,26,8,0.04166666700,0.31250000000,0.58333333300,0.06250000000,0.02083333300,0.27083333300,0.54166666700,0.02083333300,0.14583333300,0.00000000000,0.08333333300,0.47916666700,0.43750000000,0.00000000000,0.16666666700,0.56250000000,0.27083333300,0.04166666700,0.25000000000,0.54166666700,0.16666666700,1
-8250524.5029,525770.3369,A,c_mayeutico@hotmail.com  --  coordinacion.mayeutico@gmail.com,www.institutomayeutico.com,2021/12/31,INSTITUTO MAYEUTICO,272.69230770000,36,311265001152.00000000000,56,54,53,54,58,1,1,5,10,15,4,3,15,18,0,6,8,18,4,0,0,10,22,4,0,11,22,3,5,15,16,0,0.08333333300,0.41666666700,0.50000000000,0.00000000000,0.22222222200,0.50000000000,0.11111111100,0.16666666700,0.00000000000,0.00000000000,0.27777777800,0.61111111100,0.11111111100,0.00000000000,0.30555555600,0.61111111100,0.08333333300,0.13888888900,0.41666666700,0.44444444400,0.00000000000,2
-8249732.772,528505.028299998,A,cedlagaitana11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-la-gaitana-ied,2021/12/31,COLEGIO LA GAITANA (IED),245.07600180000,167,111001002330.00000000000,52,48,47,48,50,2,1,5,11,9,1,27,116,25,0,72,62,22,12,2,2,69,84,13,10,96,62,2,45,91,32,2,0.16071428600,0.69047619000,0.14880952400,0.00000000000,0.36904761900,0.13095238100,0.07142857100,0.42857142900,0.01190476200,0.01190476200,0.41071428600,0.50000000000,0.07738095200,0.05952381000,0.57142857100,0.36904761900,0.01190476200,0.26785714300,0.54166666700,0.19047619000,0.01190476200,3
-8245892.5891,523337.615800001,A,cedjulioflorez11@educacionbogota.edu.co,www.citdjulioflorez.edu.co,2021/12/31,COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED),268.07692310000,115,111001015776.00000000000,57,54,52,51,55,2,1,5,11,9,1,11,76,31,1,29,48,27,13,2,0,25,81,13,5,33,75,6,11,68,37,4,0.09243697500,0.63865546200,0.26050420200,0.00840336100,0.40336134500,0.22689075600,0.10924369700,0.24369747900,0.01680672300,0.00000000000,0.21008403400,0.68067226900,0.10924369700,0.04201680700,0.27731092400,0.63025210100,0.05042016800,0.09243697500,0.57142857100,0.31092437000,0.03361344500,2
-8249050.3245,528646.581599999,A,coldialbertolleras11@educacionbogota.edu.co,,2021/12/31,COLEGIO ALBERTO LLERAS CAMARGO (IED),249.26829270000,246,111001025020.00000000000,53,51,47,49,51,2,1,5,11,9,1,50,143,58,0,98,90,53,13,0,10,90,133,20,18,105,123,5,73,118,58,3,0.20000000000,0.57200000000,0.23200000000,0.00000000000,0.36000000000,0.21200000000,0.05200000000,0.39200000000,0.00000000000,0.04000000000,0.36000000000,0.53200000000,0.08000000000,0.07200000000,0.42000000000,0.49200000000,0.02000000000,0.29200000000,0.47200000000,0.23200000000,0.01200000000,3
-8249939.7272,528951.2995,A,cedtibabuyesunive11@educacionbogota.edu.co,,2021/12/31,COLEGIO TIBABUYES UNIVERSAL (IED),245.12701250000,215,111001045225.00000000000,52,49,48,48,49,2,1,5,11,9,1,44,139,35,0,97,84,31,9,0,7,92,108,13,20,95,103,2,59,108,51,2,0.20000000000,0.63181818200,0.15909090900,0.00000000000,0.38181818200,0.14090909100,0.04090909100,0.44090909100,0.00000000000,0.03181818200,0.41818181800,0.49090909100,0.05909090900,0.09090909100,0.43181818200,0.46818181800,0.00909090900,0.26818181800,0.49090909100,0.23181818200,0.00909090900,3
-8248703.2738,526974.4219,A,escdinvacolombia11@educacionbogota.edu.co,https://www.subakaneria.com/,2021/12/31,COLEGIO NUEVA COLOMBIA (IED),247.30769230000,132,111001075272.00000000000,53,51,47,47,49,2,1,5,11,9,1,28,84,23,0,66,47,18,3,1,4,51,65,15,9,46,77,3,36,72,27,0,0.20740740700,0.62222222200,0.17037037000,0.00000000000,0.34814814800,0.13333333300,0.02222222200,0.48888888900,0.00740740700,0.02962963000,0.37777777800,0.48148148100,0.11111111100,0.06666666700,0.34074074100,0.57037037000,0.02222222200,0.26666666700,0.53333333300,0.20000000000,0.00000000000,3
-8244810.1774,525653.418400001,A,coldigustavomorale11@educacionbogota.edu.co,,2021/12/31,COLEGIO GUSTAVO MORALES MORALES (IED),257.30769230000,133,111001075515.00000000000,55,51,49,50,54,2,1,5,11,9,1,11,92,31,1,36,58,27,12,1,1,39,77,19,3,61,68,3,31,68,34,3,0.08148148100,0.68148148100,0.22962963000,0.00740740700,0.42962963000,0.20000000000,0.08888888900,0.26666666700,0.00740740700,0.00740740700,0.28888888900,0.57037037000,0.14074074100,0.02222222200,0.45185185200,0.50370370400,0.02222222200,0.22962963000,0.50370370400,0.25185185200,0.02222222200,3
-8247916.9853,526664.651299998,A,cedramondezubiria11@educacionbogota.edu.co,www.ramondezubiria.edu.co,2021/12/31,COLEGIO RAMON DE ZUBIRIA (IED),231.53846150000,176,111001086665.00000000000,49,46,44,46,47,2,1,5,11,9,1,47,119,20,2,102,60,19,6,0,7,102,65,11,30,91,63,2,78,80,28,2,0.25268817200,0.63978494600,0.10752688200,0.01075268800,0.32258064500,0.10215053800,0.03225806500,0.54838709700,0.00000000000,0.03763440900,0.54838709700,0.34946236600,0.05913978500,0.16129032300,0.48924731200,0.33870967700,0.01075268800,0.41935483900,0.43010752700,0.15053763400,0.01075268800,4
-8248439.0046,527176.9243,A,cedalvarogomezhur11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-alvaro-gomez-hurtado-ied,2021/12/31,COLEGIO ALVARO GOMEZ HURTADO (IED),239.41176470000,204,111001093084.00000000000,51,48,45,47,48,2,1,5,11,9,1,52,124,31,0,101,76,27,2,0,8,84,99,14,14,113,78,0,68,103,35,0,0.25242718400,0.60194174800,0.15048543700,0.00000000000,0.36893203900,0.13106796100,0.00970873800,0.49029126200,0.00000000000,0.03883495100,0.40776699000,0.48058252400,0.06796116500,0.06796116500,0.54854368900,0.37864077700,0.00000000000,0.33009708700,0.50000000000,0.16990291300,0.00000000000,3
-8250269.1772,528655.187600002,A,cedlatoscana11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-la-toscana-lisboa-ied,2021/12/31,COLEGIO LA TOSCANA - LISBOA (IED),251.75086110000,67,111001094889.00000000000,53,50,49,50,52,2,1,5,11,9,1,13,46,12,1,19,33,14,4,1,1,27,43,1,4,35,31,2,19,35,16,1,0.18055555600,0.63888888900,0.16666666700,0.01388888900,0.45833333300,0.19444444400,0.05555555600,0.26388888900,0.01388888900,0.01388888900,0.37500000000,0.59722222200,0.01388888900,0.05555555600,0.48611111100,0.43055555600,0.02777777800,0.26388888900,0.48611111100,0.22222222200,0.01388888900,3
-8249594.7915,529352.573199999,A,rectorbosco5@fundaciondonbosco.org,,2021/12/31,COLEGIO BILBAO (IED),272.69230770000,78,111001098949.00000000000,57,57,52,53,52,2,1,5,11,9,2,2,50,28,0,23,32,17,5,2,1,15,54,9,2,18,54,5,10,40,25,4,0.02531645600,0.63291139200,0.35443038000,0.00000000000,0.40506329100,0.21518987300,0.06329113900,0.29113924100,0.02531645600,0.01265822800,0.18987341800,0.68354430400,0.11392405100,0.02531645600,0.22784810100,0.68354430400,0.06329113900,0.12658227800,0.50632911400,0.31645569600,0.05063291100,2
-8250175.0956,528774.902399998,A,josemariavelaz.bogota@feyalegria.org.co,www.feyalegria.org.co,2021/12/31,COLEGIO JOSE MARIA VELAZ (IED),261.53846150000,110,111001104043.00000000000,55,55,50,50,50,2,1,5,11,9,2,11,70,30,0,47,38,23,4,0,2,34,60,16,1,42,64,3,20,57,32,2,0.09909909900,0.63063063100,0.27027027000,0.00000000000,0.34234234200,0.20720720700,0.03603603600,0.42342342300,0.00000000000,0.01801801800,0.30630630600,0.54054054100,0.14414414400,0.00900900900,0.37837837800,0.57657657700,0.02702702700,0.18018018000,0.51351351400,0.28828828800,0.01801801800,2
-8250257.8148,529733.297800001,A,coldeliazapataolive@educacionbogota.edu.co,www.redacademica.edu.co/colegios/colegio-delia-zapata-olivella-ied,2021/12/31,COLEGIO DELIA ZAPATA OLIVELLA (IED),256.92307690000,208,111001104256.00000000000,55,52,49,50,50,2,1,5,11,9,1,26,140,50,2,89,82,32,11,0,2,58,127,28,4,86,121,4,43,110,56,4,0.12037037000,0.64814814800,0.23148148100,0.00925925900,0.37962963000,0.14814814800,0.05092592600,0.41203703700,0.00000000000,0.00925925900,0.26851851900,0.58796296300,0.12962963000,0.01851851900,0.39814814800,0.56018518500,0.01851851900,0.19907407400,0.50925925900,0.25925925900,0.01851851900,3
-8250535.508,529269.761500001,A,colgerardomolinar@educacionbogota.edu.co,,2021/12/31,COLEGIO GERARDO MOLINA RAMIREZ (IED),263.13342030000,177,111001104264.00000000000,56,55,50,51,52,2,1,5,11,9,1,22,114,46,2,63,75,35,9,2,4,48,112,20,4,39,136,6,26,110,44,4,0.11956521700,0.61956521700,0.25000000000,0.01086956500,0.40760869600,0.19021739100,0.04891304300,0.34239130400,0.01086956500,0.02173913000,0.26086956500,0.60869565200,0.10869565200,0.02173913000,0.21195652200,0.73913043500,0.03260869600,0.14130434800,0.59782608700,0.23913043500,0.02173913000,3
-8248180.4841,527160.374,A,colgonzaloarango@educacionbogota.edu.co,,2021/12/31,COLEGIO GONZALO ARANGO (IED),262.30769230000,134,111001104388.00000000000,55,53,51,51,52,2,1,5,11,9,1,18,80,39,1,46,56,27,8,3,0,48,74,18,1,57,76,6,27,64,43,6,0.12857142900,0.57142857100,0.27857142900,0.00714285700,0.40000000000,0.19285714300,0.05714285700,0.32857142900,0.02142857100,0.00000000000,0.34285714300,0.52857142900,0.12857142900,0.00714285700,0.40714285700,0.54285714300,0.04285714300,0.19285714300,0.45714285700,0.30714285700,0.04285714300,3
-8247803.1644,527285.477699999,A,colvirginiagutipined@educacionbogota.edu.co,,2021/12/31,COLEGIO VIRGINIA GUTIERREZ DE PINEDA (IED),244.71698110000,159,111001107069.00000000000,52,50,46,48,49,2,1,5,11,9,1,34,100,30,0,75,59,23,7,0,2,74,77,11,7,72,84,2,54,84,26,0,0.20731707300,0.60975609800,0.18292682900,0.00000000000,0.35975609800,0.14024390200,0.04268292700,0.45731707300,0.00000000000,0.01219512200,0.45121951200,0.46951219500,0.06707317100,0.04268292700,0.43902439000,0.51219512200,0.01219512200,0.32926829300,0.51219512200,0.15853658500,0.00000000000,3
-8246586.3455,529313.1917,A,colventiunangeles11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-veinti-n-ngeles-ied,2021/12/31,COLEGIO VEINTIUN ANGELES (IED),261.75851510000,201,111001107077.00000000000,56,52,51,51,53,2,1,5,11,9,1,25,109,70,0,68,64,49,23,2,4,56,119,27,12,74,113,4,45,76,80,2,0.12135922300,0.52912621400,0.33980582500,0.00000000000,0.31067961200,0.23786407800,0.11165048500,0.33009708700,0.00970873800,0.01941747600,0.27184466000,0.57766990300,0.13106796100,0.05825242700,0.35922330100,0.54854368900,0.01941747600,0.21844660200,0.36893203900,0.38834951500,0.00970873800,2
-8249119.3816,529221.249200001,A,colegiofilarmonicojorgemariobergoglio@educacionbogota.edu.co,https://www.facebook.com/COLEGIOFILARMONICOJORGEMARIOBERGOGLIO/,2021/12/31,COLEGIO FILARMONICO JORGE MARIO BERGOGLIO (IED),269.61538460000,36,111001800163.00000000000,57,54,52,52,56,2,1,5,11,9,1,2,25,11,0,7,15,14,2,0,0,5,30,3,0,14,23,1,5,17,16,0,0.05263157900,0.65789473700,0.28947368400,0.00000000000,0.39473684200,0.36842105300,0.05263157900,0.18421052600,0.00000000000,0.00000000000,0.13157894700,0.78947368400,0.07894736800,0.00000000000,0.36842105300,0.60526315800,0.02631578900,0.13157894700,0.44736842100,0.42105263200,0.00000000000,3
-8249251.8818,529749.774700001,A,colcompartirsubaied@educacionbogota.edu.co,,2021/12/31,COLEGIO COMPARTIR SUBA (IED),272.30769230000,97,111001800813.00000000000,57,55,52,53,57,2,1,5,11,9,1,5,58,32,2,18,38,27,12,2,0,23,62,12,2,26,64,5,7,55,33,2,0.05154639200,0.59793814400,0.32989690700,0.02061855700,0.39175257700,0.27835051500,0.12371134000,0.18556701000,0.02061855700,0.00000000000,0.23711340200,0.63917525800,0.12371134000,0.02061855700,0.26804123700,0.65979381400,0.05154639200,0.07216494800,0.56701030900,0.34020618600,0.02061855700,2
-8247012.619,528409.979699999,A,cedsimonbolivar11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-filarm-nico-sim-n-bol-var-ied,2021/12/31,COLEGIO FILARMONICO SIMON BOLIVAR (IED),254.23076920000,70,111769000174.00000000000,54,50,49,50,52,2,1,5,11,9,1,12,40,16,2,26,26,12,4,2,1,28,31,10,3,34,32,1,16,32,21,1,0.17142857100,0.57142857100,0.22857142900,0.02857142900,0.37142857100,0.17142857100,0.05714285700,0.37142857100,0.02857142900,0.01428571400,0.40000000000,0.44285714300,0.14285714300,0.04285714300,0.48571428600,0.45714285700,0.01428571400,0.22857142900,0.45714285700,0.30000000000,0.01428571400,3
-8246481.2332,530104.8836,A,cedelsalitre11@educacionbogota.edu.co,www.educacionbogota.edu.co,2021/12/31,COLEGIO EL SALITRE - SUBA (IED),248.09726330000,208,111769000247.00000000000,53,50,48,48,51,2,1,5,11,9,1,37,131,45,2,82,82,28,24,0,6,75,116,17,17,103,90,4,58,114,41,2,0.17209302300,0.60930232600,0.20930232600,0.00930232600,0.38139534900,0.13023255800,0.11162790700,0.38139534900,0.00000000000,0.02790697700,0.34883720900,0.53953488400,0.07906976700,0.07906976700,0.47906976700,0.41860465100,0.01860465100,0.26976744200,0.53023255800,0.19069767400,0.00930232600,3
-8243712.3212,525681.6587,A,escdipradoveranie11@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-prado-veraniego-ied,2021/12/31,COLEGIO PRADO VERANIEGO (IED),267.17506630000,116,111769000956.00000000000,56,54,51,52,55,2,1,5,11,9,1,11,74,35,4,31,43,33,12,4,1,32,73,19,1,45,69,9,24,58,37,4,0.08870967700,0.59677419400,0.28225806500,0.03225806500,0.34677419400,0.26612903200,0.09677419400,0.25000000000,0.03225806500,0.00806451600,0.25806451600,0.58870967700,0.15322580600,0.00806451600,0.36290322600,0.55645161300,0.07258064500,0.19354838700,0.46774193500,0.29838709700,0.03225806500,2
-8244025.5653,526366.4223,A,coldianibalfernand11@educacionbogota.edu.co,,2021/12/31,COLEGIO ANIBAL FERNANDEZ DE SOTO (IED),276.22408030000,115,111769001502.00000000000,58,55,54,53,59,2,1,5,11,9,1,9,66,42,1,20,33,41,19,6,2,21,74,20,5,27,80,5,14,47,52,4,0.07627118600,0.55932203400,0.35593220300,0.00847457600,0.27966101700,0.34745762700,0.16101694900,0.16949152500,0.05084745800,0.01694915300,0.17796610200,0.62711864400,0.16949152500,0.04237288100,0.22881355900,0.67796610200,0.04237288100,0.11864406800,0.39830508500,0.44067796600,0.03389830500,2
